지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원,lat,lng
돌곶이,8656,8121,8656,8121,37.610550696559,127.056425217652
동묘앞,7350,7434,7350,7434,37.5733722075697,127.01675118037
디지털미디어시티,12218,13385,12218,13385,37.5768239035855,126.899020186183
마포구청,13456,12231,13456,12231,37.5634263131969,126.903356973848
망원,13384,14460,13384,14460,37.5560572923314,126.910033925408
버티고개,1888,1915,1888,1915,37.5480418375007,127.007084969776
보문,7073,6357,7073,6357,37.5847632748488,127.019790458317
봉화산,8278,7748,8278,7748,37.6176537624438,127.090758129505
불광,4039,3984,4039,3984,37.6102072578868,126.92998576213
삼각지,5900,5264,5900,5264,37.5345937063675,126.973011032988
상수,8396,9566,8396,9566,37.5477716665856,126.922409857908
상월곡,5796,5077,5796,5077,37.6062641394281,127.048326622029
새절,11779,11104,11779,11104,37.5918270544017,126.913911983591
석계,11281,11685,11281,11685,37.6150480846952,127.066118430844
신당,8016,8288,8016,8288,37.5656540317328,127.019540574485
안암,9519,9217,9519,9217,37.5862804833256,127.029213030111
약수,3340,3360,3340,3360,37.5545595558163,127.010822526737
역촌,3717,4338,3717,4338,37.6060390534435,126.922967946327
월곡,10725,10667,10725,10667,37.6014210523409,127.041184766468
월드컵경기장,3777,3872,3777,3872,37.569942569034,126.899033325814
응암,16427,16421,16427,16421,37.5987423282207,126.915512801302
이태원,9297,9752,9297,9752,37.534483277545,126.993721655506
증산,9531,9466,9531,9466,37.5841954778004,126.910057587886
창신,3078,2476,3078,2476,37.5800168892429,127.015211194258
청구,3599,3778,3599,3778,37.5602939125022,127.013806006802
태릉입구,5110,5645,5110,5645,37.6185137762138,127.075368429731
한강진,8972,10047,8972,10047,37.5402951544226,127.001748287649
합정,12438,11828,12438,11828,37.5501152068908,126.914638180431
화랑대,11051,8756,11051,8756,37.6198943887187,127.083744624338
효창공원앞,6456,5814,6456,5814,37.5393766399926,126.961258439813
고려대,4908,4905,4908,4905,37.590649686622,127.036284948669
공덕,8750,8316,8750,8316,37.5428436189268,126.95133595616
광흥창,4660,4502,4660,4502,37.5474860706906,126.931939240491
구산,4934,3784,4934,3784,37.6112122196295,126.917182386796
녹사평,3948,4266,3948,4266,37.5348314193581,126.987028473368
대흥,4835,4889,4835,4889,37.5476683544726,126.942465251709
독바위,1682,1985,1682,1985,37.6183988849915,126.932810138476
돌곶이,5287,5017,5287,5017,37.610550696559,127.056425217652
동묘앞,7056,6338,7056,6338,37.5733722075697,127.01675118037
디지털미디어시티,6264,6531,6264,6531,37.5768239035855,126.899020186183
마포구청,8582,7746,8582,7746,37.5634263131969,126.903356973848
망원,11861,12626,11861,12626,37.5560572923314,126.910033925408
버티고개,1209,1294,1209,1294,37.5480418375007,127.007084969776
보문,4596,4206,4596,4206,37.5847632748488,127.019790458317
봉화산,4706,4713,4706,4713,37.6176537624438,127.090758129505
불광,3329,3026,3329,3026,37.6102072578868,126.92998576213
삼각지,4307,3537,4307,3537,37.5345937063675,126.973011032988
상수,7899,8632,7899,8632,37.5477716665856,126.922409857908
상월곡,3726,3403,3726,3403,37.6062641394281,127.048326622029
새절,7604,7429,7604,7429,37.5918270544017,126.913911983591
석계,7886,8014,7886,8014,37.6150480846952,127.066118430844
신당,6216,5170,6216,5170,37.5656540317328,127.019540574485
안암,5896,5740,5896,5740,37.5862804833256,127.029213030111
약수,2334,2292,2334,2292,37.5545595558163,127.010822526737
역촌,2489,2864,2489,2864,37.6060390534435,126.922967946327
월곡,6648,6540,6648,6540,37.6014210523409,127.041184766468
월드컵경기장,3258,3304,3258,3304,37.569942569034,126.899033325814
응암,11156,11205,11156,11205,37.5987423282207,126.915512801302
이태원,10550,10640,10550,10640,37.534483277545,126.993721655506
증산,6505,6593,6505,6593,37.5841954778004,126.910057587886
창신,1860,1642,1860,1642,37.5800168892429,127.015211194258
청구,2161,2262,2161,2262,37.5602939125022,127.013806006802
태릉입구,3663,3852,3663,3852,37.6185137762138,127.075368429731
한강진,6523,7849,6523,7849,37.5402951544226,127.001748287649
합정,11067,10118,11067,10118,37.5501152068908,126.914638180431
화랑대,5957,5041,5957,5041,37.6198943887187,127.083744624338
효창공원앞,4060,3813,4060,3813,37.5393766399926,126.961258439813
고려대,3733,3767,3733,3767,37.590649686622,127.036284948669
공덕,6047,5629,6047,5629,37.5428436189268,126.95133595616
광흥창,3440,3441,3440,3441,37.5474860706906,126.931939240491
구산,3302,2542,3302,2542,37.6112122196295,126.917182386796
녹사평,2973,2939,2973,2939,37.5348314193581,126.987028473368
대흥,3238,3334,3238,3334,37.5476683544726,126.942465251709
독바위,1210,1595,1210,1595,37.6183988849915,126.932810138476
돌곶이,4463,4248,4463,4248,37.610550696559,127.056425217652
동묘앞,4710,4641,4710,4641,37.5733722075697,127.01675118037
디지털미디어시티,4266,4561,4266,4561,37.5768239035855,126.899020186183
마포구청,5820,5539,5820,5539,37.5634263131969,126.903356973848
망원,8126,8553,8126,8553,37.5560572923314,126.910033925408
버티고개,870,922,870,922,37.5480418375007,127.007084969776
보문,3372,3205,3372,3205,37.5847632748488,127.019790458317
봉화산,3272,3308,3272,3308,37.6176537624438,127.090758129505
불광,2469,2077,2469,2077,37.6102072578868,126.92998576213
삼각지,2942,2411,2942,2411,37.5345937063675,126.973011032988
상수,5508,6173,5508,6173,37.5477716665856,126.922409857908
상월곡,2721,2421,2721,2421,37.6062641394281,127.048326622029
새절,5214,5122,5214,5122,37.5918270544017,126.913911983591
석계,5570,5840,5570,5840,37.6150480846952,127.066118430844
신당,3824,4220,3824,4220,37.5656540317328,127.019540574485
안암,4340,4475,4340,4475,37.5862804833256,127.029213030111
약수,1515,1432,1515,1432,37.5545595558163,127.010822526737
역촌,1756,1964,1756,1964,37.6060390534435,126.922967946327
월곡,4651,4654,4651,4654,37.6014210523409,127.041184766468
월드컵경기장,2567,2560,2567,2560,37.569942569034,126.899033325814
응암,7688,8013,7688,8013,37.5987423282207,126.915512801302
이태원,7517,7041,7517,7041,37.534483277545,126.993721655506
증산,4557,4752,4557,4752,37.5841954778004,126.910057587886
창신,1396,1294,1396,1294,37.5800168892429,127.015211194258
청구,1483,1441,1483,1441,37.5602939125022,127.013806006802
태릉입구,2666,2687,2666,2687,37.6185137762138,127.075368429731
한강진,4761,5466,4761,5466,37.5402951544226,127.001748287649
합정,8041,7052,8041,7052,37.5501152068908,126.914638180431
화랑대,4282,3624,4282,3624,37.6198943887187,127.083744624338
효창공원앞,2861,2625,2861,2625,37.5393766399926,126.961258439813
고려대,7204,7149,7204,7149,37.590649686622,127.036284948669
공덕,16654,16169,16654,16169,37.5428436189268,126.95133595616
광흥창,8087,7971,8087,7971,37.5474860706906,126.931939240491
구산,6907,5359,6907,5359,37.6112122196295,126.917182386796
녹사평,3838,3833,3838,3833,37.5348314193581,126.987028473368
대흥,7272,7784,7272,7784,37.5476683544726,126.942465251709
독바위,2417,2611,2417,2611,37.6183988849915,126.932810138476
돌곶이,8478,8001,8478,8001,37.610550696559,127.056425217652
동묘앞,6930,7180,6930,7180,37.5733722075697,127.01675118037
디지털미디어시티,12155,13621,12155,13621,37.5768239035855,126.899020186183
마포구청,13140,12110,13140,12110,37.5634263131969,126.903356973848
망원,11997,12883,11997,12883,37.5560572923314,126.910033925408
버티고개,1775,1830,1775,1830,37.5480418375007,127.007084969776
보문,6557,6099,6557,6099,37.5847632748488,127.019790458317
봉화산,8201,7671,8201,7671,37.6176537624438,127.090758129505
불광,3776,3626,3776,3626,37.6102072578868,126.92998576213
삼각지,5040,4462,5040,4462,37.5345937063675,126.973011032988
상수,7073,7597,7073,7597,37.5477716665856,126.922409857908
상월곡,5578,5182,5578,5182,37.6062641394281,127.048326622029
새절,11387,10660,11387,10660,37.5918270544017,126.913911983591
석계,11104,11727,11104,11727,37.6150480846952,127.066118430844
신당,7007,7589,7007,7589,37.5656540317328,127.019540574485
안암,9729,9680,9729,9680,37.5862804833256,127.029213030111
약수,3258,3230,3258,3230,37.5545595558163,127.010822526737
역촌,3575,4297,3575,4297,37.6060390534435,126.922967946327
월곡,10736,10597,10736,10597,37.6014210523409,127.041184766468
월드컵경기장,3310,3462,3310,3462,37.569942569034,126.899033325814
응암,16076,16092,16076,16092,37.5987423282207,126.915512801302
이태원,7895,7831,7895,7831,37.534483277545,126.993721655506
증산,9147,9191,9147,9191,37.5841954778004,126.910057587886
창신,3061,2542,3061,2542,37.5800168892429,127.015211194258
청구,3404,3747,3404,3747,37.5602939125022,127.013806006802
태릉입구,4856,5332,4856,5332,37.6185137762138,127.075368429731
한강진,6102,6962,6102,6962,37.5402951544226,127.001748287649
합정,11102,10693,11102,10693,37.5501152068908,126.914638180431
화랑대,10605,8305,10605,8305,37.6198943887187,127.083744624338
효창공원앞,6183,5643,6183,5643,37.5393766399926,126.961258439813
고려대,6998,6919,6998,6919,37.590649686622,127.036284948669
공덕,16867,16199,16867,16199,37.5428436189268,126.95133595616
광흥창,8202,8099,8202,8099,37.5474860706906,126.931939240491
구산,6908,5447,6908,5447,37.6112122196295,126.917182386796
녹사평,4051,4022,4051,4022,37.5348314193581,126.987028473368
대흥,7027,7421,7027,7421,37.5476683544726,126.942465251709
독바위,2470,2612,2470,2612,37.6183988849915,126.932810138476
돌곶이,8488,8062,8488,8062,37.610550696559,127.056425217652
동묘앞,7037,7199,7037,7199,37.5733722075697,127.01675118037
디지털미디어시티,12431,13739,12431,13739,37.5768239035855,126.899020186183
마포구청,13259,12114,13259,12114,37.5634263131969,126.903356973848
망원,12302,13103,12302,13103,37.5560572923314,126.910033925408
버티고개,1772,1885,1772,1885,37.5480418375007,127.007084969776
보문,6560,6201,6560,6201,37.5847632748488,127.019790458317
봉화산,8269,7740,8269,7740,37.6176537624438,127.090758129505
불광,3926,3760,3926,3760,37.6102072578868,126.92998576213
삼각지,5443,4926,5443,4926,37.5345937063675,126.973011032988
상수,7588,8133,7588,8133,37.5477716665856,126.922409857908
상월곡,5609,5101,5609,5101,37.6062641394281,127.048326622029
새절,11714,10904,11714,10904,37.5918270544017,126.913911983591
석계,11231,11843,11231,11843,37.6150480846952,127.066118430844
신당,7692,7998,7692,7998,37.5656540317328,127.019540574485
안암,9455,9336,9455,9336,37.5862804833256,127.029213030111
약수,3231,3246,3231,3246,37.5545595558163,127.010822526737
역촌,3584,4296,3584,4296,37.6060390534435,126.922967946327
월곡,10563,10537,10563,10537,37.6014210523409,127.041184766468
월드컵경기장,3510,3760,3510,3760,37.569942569034,126.899033325814
응암,16183,16135,16183,16135,37.5987423282207,126.915512801302
이태원,8100,7960,8100,7960,37.534483277545,126.993721655506
증산,9368,9424,9368,9424,37.5841954778004,126.910057587886
창신,3148,2645,3148,2645,37.5800168892429,127.015211194258
청구,3465,3783,3465,3783,37.5602939125022,127.013806006802
태릉입구,4952,5325,4952,5325,37.6185137762138,127.075368429731
한강진,6617,7594,6617,7594,37.5402951544226,127.001748287649
합정,11355,11033,11355,11033,37.5501152068908,126.914638180431
화랑대,10576,8334,10576,8334,37.6198943887187,127.083744624338
효창공원앞,6385,5844,6385,5844,37.5393766399926,126.961258439813
고려대,6993,6918,6993,6918,37.590649686622,127.036284948669
공덕,16669,16100,16669,16100,37.5428436189268,126.95133595616
광흥창,8100,8119,8100,8119,37.5474860706906,126.931939240491
구산,6801,5342,6801,5342,37.6112122196295,126.917182386796
녹사평,4033,4009,4033,4009,37.5348314193581,126.987028473368
대흥,7161,7530,7161,7530,37.5476683544726,126.942465251709
독바위,2430,2585,2430,2585,37.6183988849915,126.932810138476
돌곶이,8648,8176,8648,8176,37.610550696559,127.056425217652
동묘앞,7039,7156,7039,7156,37.5733722075697,127.01675118037
디지털미디어시티,12255,13530,12255,13530,37.5768239035855,126.899020186183
마포구청,13219,12087,13219,12087,37.5634263131969,126.903356973848
망원,12476,13391,12476,13391,37.5560572923314,126.910033925408
버티고개,1801,1857,1801,1857,37.5480418375007,127.007084969776
보문,6615,6123,6615,6123,37.5847632748488,127.019790458317
봉화산,8066,7583,8066,7583,37.6176537624438,127.090758129505
불광,3957,3891,3957,3891,37.6102072578868,126.92998576213
삼각지,5339,4950,5339,4950,37.5345937063675,126.973011032988
상수,7345,7962,7345,7962,37.5477716665856,126.922409857908
상월곡,5643,5142,5643,5142,37.6062641394281,127.048326622029
새절,11447,10808,11447,10808,37.5918270544017,126.913911983591
석계,11346,11800,11346,11800,37.6150480846952,127.066118430844
신당,8072,8342,8072,8342,37.5656540317328,127.019540574485
안암,9529,9548,9529,9548,37.5862804833256,127.029213030111
약수,3245,3196,3245,3196,37.5545595558163,127.010822526737
역촌,3572,4226,3572,4226,37.6060390534435,126.922967946327
월곡,10509,10602,10509,10602,37.6014210523409,127.041184766468
월드컵경기장,3512,3668,3512,3668,37.569942569034,126.899033325814
응암,15908,16163,15908,16163,37.5987423282207,126.915512801302
이태원,7925,8076,7925,8076,37.534483277545,126.993721655506
증산,9061,9139,9061,9139,37.5841954778004,126.910057587886
창신,3082,2558,3082,2558,37.5800168892429,127.015211194258
청구,3492,3805,3492,3805,37.5602939125022,127.013806006802
태릉입구,4941,5347,4941,5347,37.6185137762138,127.075368429731
한강진,6630,7587,6630,7587,37.5402951544226,127.001748287649
합정,11464,10979,11464,10979,37.5501152068908,126.914638180431
화랑대,10522,8387,10522,8387,37.6198943887187,127.083744624338
효창공원앞,6287,5792,6287,5792,37.5393766399926,126.961258439813
고려대,7205,7203,7205,7203,37.590649686622,127.036284948669
공덕,16650,15966,16650,15966,37.5428436189268,126.95133595616
광흥창,8068,7896,8068,7896,37.5474860706906,126.931939240491
구산,6832,5338,6832,5338,37.6112122196295,126.917182386796
녹사평,4050,4099,4050,4099,37.5348314193581,126.987028473368
대흥,7261,7562,7261,7562,37.5476683544726,126.942465251709
독바위,2456,2639,2456,2639,37.6183988849915,126.932810138476
돌곶이,8585,8053,8585,8053,37.610550696559,127.056425217652
동묘앞,7126,7240,7126,7240,37.5733722075697,127.01675118037
디지털미디어시티,12326,13490,12326,13490,37.5768239035855,126.899020186183
마포구청,13112,12190,13112,12190,37.5634263131969,126.903356973848
망원,12755,13449,12755,13449,37.5560572923314,126.910033925408
버티고개,1807,1840,1807,1840,37.5480418375007,127.007084969776
보문,6751,6176,6751,6176,37.5847632748488,127.019790458317
봉화산,8036,7593,8036,7593,37.6176537624438,127.090758129505
불광,3836,3790,3836,3790,37.6102072578868,126.92998576213
삼각지,5533,4875,5533,4875,37.5345937063675,126.973011032988
상수,7474,8287,7474,8287,37.5477716665856,126.922409857908
상월곡,5621,5042,5621,5042,37.6062641394281,127.048326622029
새절,11588,10921,11588,10921,37.5918270544017,126.913911983591
석계,11304,11778,11304,11778,37.6150480846952,127.066118430844
신당,7692,7996,7692,7996,37.5656540317328,127.019540574485
안암,9675,9602,9675,9602,37.5862804833256,127.029213030111
약수,3201,3252,3201,3252,37.5545595558163,127.010822526737
역촌,3608,4194,3608,4194,37.6060390534435,126.922967946327
연신내,1,0,1,0,37.618962003178,126.921162124977
월곡,10470,10440,10470,10440,37.6014210523409,127.041184766468
월드컵경기장,3707,3833,3707,3833,37.569942569034,126.899033325814
응암,15998,16066,15998,16066,37.5987423282207,126.915512801302
이태원,8265,8242,8265,8242,37.534483277545,126.993721655506
증산,9293,9261,9293,9261,37.5841954778004,126.910057587886
창신,3095,2463,3095,2463,37.5800168892429,127.015211194258
청구,3564,3756,3564,3756,37.5602939125022,127.013806006802
태릉입구,4999,5416,4999,5416,37.6185137762138,127.075368429731
한강진,6471,7426,6471,7426,37.5402951544226,127.001748287649
합정,11558,11212,11558,11212,37.5501152068908,126.914638180431
화랑대,10554,8457,10554,8457,37.6198943887187,127.083744624338
효창공원앞,6364,5852,6364,5852,37.5393766399926,126.961258439813
고려대,8396,8534,8396,8534,37.590649686622,127.036284948669
공덕,17342,16635,17342,16635,37.5428436189268,126.95133595616
광흥창,8321,8033,8321,8033,37.5474860706906,126.931939240491
구산,7121,5295,7121,5295,37.6112122196295,126.917182386796
녹사평,4447,4456,4447,4456,37.5348314193581,126.987028473368
대흥,7570,7815,7570,7815,37.5476683544726,126.942465251709
독바위,2508,2554,2508,2554,37.6183988849915,126.932810138476
돌곶이,8802,8239,8802,8239,37.610550696559,127.056425217652
동묘앞,7549,7448,7549,7448,37.5733722075697,127.01675118037
디지털미디어시티,12348,13501,12348,13501,37.5768239035855,126.899020186183
마포구청,13476,12118,13476,12118,37.5634263131969,126.903356973848
망원,13614,14649,13614,14649,37.5560572923314,126.910033925408
버티고개,1844,1884,1844,1884,37.5480418375007,127.007084969776
보문,6847,6206,6847,6206,37.5847632748488,127.019790458317
봉화산,8233,7687,8233,7687,37.6176537624438,127.090758129505
불광,3973,3905,3973,3905,37.6102072578868,126.92998576213
삼각지,5809,5189,5809,5189,37.5345937063675,126.973011032988
상수,8184,9067,8184,9067,37.5477716665856,126.922409857908
상월곡,5741,5076,5741,5076,37.6062641394281,127.048326622029
새절,11943,11381,11943,11381,37.5918270544017,126.913911983591
석계,11518,11946,11518,11946,37.6150480846952,127.066118430844
신당,7936,8247,7936,8247,37.5656540317328,127.019540574485
안암,11328,11076,11328,11076,37.5862804833256,127.029213030111
약수,3335,3376,3335,3376,37.5545595558163,127.010822526737
역촌,3678,4306,3678,4306,37.6060390534435,126.922967946327
월곡,10822,10731,10822,10731,37.6014210523409,127.041184766468
월드컵경기장,3826,3934,3826,3934,37.569942569034,126.899033325814
응암,16456,16272,16456,16272,37.5987423282207,126.915512801302
이태원,9672,10288,9672,10288,37.534483277545,126.993721655506
증산,9628,9411,9628,9411,37.5841954778004,126.910057587886
창신,3094,2440,3094,2440,37.5800168892429,127.015211194258
청구,3470,3794,3470,3794,37.5602939125022,127.013806006802
태릉입구,5077,5411,5077,5411,37.6185137762138,127.075368429731
한강진,8181,9208,8181,9208,37.5402951544226,127.001748287649
합정,12328,12250,12328,12250,37.5501152068908,126.914638180431
화랑대,10675,8438,10675,8438,37.6198943887187,127.083744624338
효창공원앞,6577,6024,6577,6024,37.5393766399926,126.961258439813
고려대,4892,4990,4892,4990,37.590649686622,127.036284948669
공덕,8689,8133,8689,8133,37.5428436189268,126.95133595616
광흥창,4407,4286,4407,4286,37.5474860706906,126.931939240491
구산,4766,3684,4766,3684,37.6112122196295,126.917182386796
녹사평,3666,3872,3666,3872,37.5348314193581,126.987028473368
대흥,4771,4824,4771,4824,37.5476683544726,126.942465251709
독바위,1641,1893,1641,1893,37.6183988849915,126.932810138476
돌곶이,5282,4907,5282,4907,37.610550696559,127.056425217652
동묘앞,6563,5971,6563,5971,37.5733722075697,127.01675118037
디지털미디어시티,6127,6262,6127,6262,37.5768239035855,126.899020186183
마포구청,8204,7364,8204,7364,37.5634263131969,126.903356973848
망원,10738,11614,10738,11614,37.5560572923314,126.910033925408
버티고개,1216,1291,1216,1291,37.5480418375007,127.007084969776
보문,4284,3941,4284,3941,37.5847632748488,127.019790458317
봉화산,4441,4362,4441,4362,37.6176537624438,127.090758129505
불광,3381,2876,3381,2876,37.6102072578868,126.92998576213
삼각지,4023,3231,4023,3231,37.5345937063675,126.973011032988
상수,7093,8171,7093,8171,37.5477716665856,126.922409857908
상월곡,3573,3148,3573,3148,37.6062641394281,127.048326622029
새절,7563,7221,7563,7221,37.5918270544017,126.913911983591
석계,7450,7573,7450,7573,37.6150480846952,127.066118430844
신당,5763,4835,5763,4835,37.5656540317328,127.019540574485
안암,6324,6001,6324,6001,37.5862804833256,127.029213030111
약수,2199,2222,2199,2222,37.5545595558163,127.010822526737
역촌,2387,2909,2387,2909,37.6060390534435,126.922967946327
연신내,3,0,3,0,37.618962003178,126.921162124977
월곡,6413,6383,6413,6383,37.6014210523409,127.041184766468
월드컵경기장,3085,3216,3085,3216,37.569942569034,126.899033325814
응암,11768,11582,11768,11582,37.5987423282207,126.915512801302
이태원,10342,10556,10342,10556,37.534483277545,126.993721655506
증산,6367,6438,6367,6438,37.5841954778004,126.910057587886
창신,1803,1471,1803,1471,37.5800168892429,127.015211194258
청구,2116,2198,2116,2198,37.5602939125022,127.013806006802
태릉입구,3661,3729,3661,3729,37.6185137762138,127.075368429731
한강진,6693,7835,6693,7835,37.5402951544226,127.001748287649
합정,10267,9283,10267,9283,37.5501152068908,126.914638180431
화랑대,5847,4802,5847,4802,37.6198943887187,127.083744624338
효창공원앞,4085,3719,4085,3719,37.5393766399926,126.961258439813
고려대,4008,4130,4008,4130,37.590649686622,127.036284948669
공덕,5969,5652,5969,5652,37.5428436189268,126.95133595616
광흥창,3597,3621,3597,3621,37.5474860706906,126.931939240491
구산,3332,2580,3332,2580,37.6112122196295,126.917182386796
녹사평,3330,3320,3330,3320,37.5348314193581,126.987028473368
대흥,3650,3651,3650,3651,37.5476683544726,126.942465251709
독바위,1349,1712,1349,1712,37.6183988849915,126.932810138476
돌곶이,4568,4258,4568,4258,37.610550696559,127.056425217652
동묘앞,5500,5339,5500,5339,37.5733722075697,127.01675118037
디지털미디어시티,4301,4594,4301,4594,37.5768239035855,126.899020186183
마포구청,6364,5845,6364,5845,37.5634263131969,126.903356973848
망원,8553,9170,8553,9170,37.5560572923314,126.910033925408
버티고개,897,997,897,997,37.5480418375007,127.007084969776
보문,3443,3241,3443,3241,37.5847632748488,127.019790458317
봉화산,3354,3315,3354,3315,37.6176537624438,127.090758129505
불광,2659,2477,2659,2477,37.6102072578868,126.92998576213
삼각지,3164,2431,3164,2431,37.5345937063675,126.973011032988
