사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20220205,2호선,합정,24056,25854,20220208
20220205,2호선,신촌,24523,24492,20220208
20220205,2호선,이대,7888,8415,20220208
20220205,2호선,아현,5971,5781,20220208
20220205,2호선,충정로,4151,4294,20220208
20220205,2호선,용답,1736,1711,20220208
20220205,2호선,신답,797,851,20220208
20220205,2호선,신설동,2555,2633,20220208
20220205,2호선,도림천,763,788,20220208
20220205,2호선,양천구청,3570,3711,20220208
20220205,2호선,신정네거리,5995,6091,20220208
20220205,2호선,용두,1362,1367,20220208
20220205,3호선,지축,2386,2336,20220208
20220205,3호선,구파발,12209,12248,20220208
20220205,3호선,연신내,24102,23158,20220208
20220205,3호선,불광,10617,11859,20220208
20220205,3호선,녹번,8618,7598,20220208
20220205,3호선,홍제,10749,10324,20220208
20220205,3호선,무악재,2166,2310,20220208
20220205,3호선,독립문,4334,4543,20220208
20220205,3호선,경복궁,11914,11997,20220208
20220205,3호선,안국,11199,12179,20220208
20220205,3호선,종로3가,5114,6407,20220208
20220205,3호선,을지로3가,4150,4255,20220208
20220205,3호선,충무로,1,0,20220208
20220205,3호선,동대입구,5237,5651,20220208
20220205,3호선,약수,7711,7247,20220208
20220205,3호선,금호,4833,4552,20220208
20220205,3호선,옥수,5450,5758,20220208
20220205,3호선,압구정,22962,23596,20220208
20220205,3호선,신사,22001,22330,20220208
20220205,3호선,잠원,2611,2574,20220208
20220205,3호선,고속터미널,38852,36716,20220208
20220205,3호선,교대,5623,3359,20220208
20220205,3호선,남부터미널,16814,16489,20220208
20220205,3호선,양재,17288,18618,20220208
20220205,3호선,매봉,5073,4930,20220208
20220205,3호선,도곡,2582,2552,20220208
20220205,3호선,대치,8419,7676,20220208
20220205,3호선,학여울,1181,1222,20220208
20220205,3호선,대청,4907,4599,20220208
20220205,3호선,일원,3957,4039,20220208
20220205,3호선,수서,10895,10547,20220208
20220205,3호선,가락시장,4853,4616,20220208
20220205,3호선,경찰병원,3317,3242,20220208
20220205,3호선,오금,2930,2871,20220208
20220205,4호선,수유,22379,22055,20220208
20220205,4호선,미아,9546,9021,20220208
20220205,4호선,미아사거리,18528,18089,20220208
20220205,4호선,길음,11762,11496,20220208
20220205,4호선,성신여대입구,13978,13727,20220208
20220205,4호선,한성대입구,8949,8643,20220208
20220205,4호선,혜화,21578,22134,20220208
20220205,4호선,동대문,10296,10465,20220208
20220205,4호선,동대문역사문화공원,8996,7897,20220208
20220205,4호선,충무로,9878,10279,20220208
20220205,4호선,명동,9688,11007,20220208
20220205,4호선,회현,13547,14540,20220208
20220205,4호선,서울역,4228,8561,20220208
20220205,4호선,숙대입구,7321,7124,20220208
20220205,4호선,삼각지,2821,3454,20220208
20220205,4호선,신용산,8536,9103,20220208
20220205,4호선,이촌,5240,5680,20220208
20220205,4호선,동작,922,1052,20220208
20220205,4호선,총신대입구,11626,12640,20220208
20220205,4호선,사당,16674,14412,20220208
20220205,4호선,남태령,658,496,20220208
20220205,4호선,당고개,7703,7354,20220208
20220205,4호선,상계,11444,10906,20220208
20220205,4호선,노원,13763,14737,20220208
20220205,4호선,창동,16241,17084,20220208
20220205,4호선,쌍문,18021,16628,20220208
20220205,5호선,방화,3757,3665,20220208
20220205,5호선,개화산,3268,3206,20220208
20220205,5호선,김포공항,6424,6068,20220208
20220205,5호선,송정,4197,4168,20220208
20220205,5호선,마곡,4770,4855,20220208
20220205,5호선,발산,10790,11103,20220208
20220205,5호선,우장산,8179,8214,20220208
20220205,5호선,화곡,16893,15811,20220208
20220205,5호선,까치산,17786,17616,20220208
20220205,5호선,신정,7517,6534,20220208
20220205,5호선,목동,9422,9610,20220208
20220205,5호선,오목교,13197,13347,20220208
20220205,5호선,양평,3095,3080,20220208
20220205,5호선,영등포구청,1627,1552,20220208
20220205,5호선,영등포시장,6220,6550,20220208
20220205,5호선,신길,2195,2378,20220208
20220205,5호선,여의도,9882,10017,20220208
20220205,5호선,여의나루,4086,5471,20220208
20220205,5호선,마포,6174,6221,20220208
20220205,5호선,공덕,5743,6116,20220208
20220205,5호선,애오개,3045,3102,20220208
20220205,5호선,충정로,1544,1531,20220208
20220205,5호선,서대문,5795,5399,20220208
20220205,5호선,광화문,11626,11752,20220208
20220205,5호선,종로3가,9830,9524,20220208
20220205,5호선,을지로4가,2649,2843,20220208
20220205,5호선,동대문역사문화공원,855,1136,20220208
20220205,5호선,청구,2176,1980,20220208
20220205,5호선,신금호,3465,3660,20220208
20220205,5호선,행당,4418,3836,20220208
20220205,5호선,왕십리,3133,3641,20220208
20220205,5호선,마장,3146,3047,20220208
20220205,5호선,답십리,8616,8181,20220208
20220205,5호선,장한평,9604,9928,20220208
20220205,5호선,군자,7143,7870,20220208
20220205,5호선,아차산,9850,9502,20220208
20220205,5호선,광나루,8347,7786,20220208
20220205,5호선,천호,14128,13356,20220208
20220205,5호선,강동,10814,10409,20220208
20220205,5호선,길동,5119,5315,20220208
20220205,5호선,굽은다리,5799,5579,20220208
20220205,5호선,명일,5497,5487,20220208
20220205,5호선,고덕,5237,5174,20220208
20220205,5호선,상일동,7701,7445,20220208
20220205,5호선,둔촌동,4984,5073,20220208
20220205,5호선,올림픽공원,2284,2003,20220208
20220205,5호선,방이,4548,4331,20220208
20220205,5호선,오금,1768,1701,20220208
20220205,5호선,개롱,3462,3716,20220208
20220205,5호선,거여,4910,4788,20220208
20220205,5호선,마천,3947,4010,20220208
20220205,5호선,강일,2295,2166,20220208
20220205,5호선,미사,9922,9819,20220208
20220205,5호선,하남풍산,2322,2368,20220208
20220205,5호선,하남시청,4302,4225,20220208
20220205,5호선,하남검단산,4040,4154,20220208
20220205,6호선,응암,10389,10542,20220208
20220205,6호선,역촌,2270,2605,20220208
20220205,6호선,불광,3137,2832,20220208
20220205,6호선,독바위,1606,1834,20220208
20220205,6호선,연신내,1,0,20220208
20220205,6호선,구산,4615,3601,20220208
20220205,6호선,새절,7150,7016,20220208
20220205,6호선,증산,5947,6097,20220208
20220205,6호선,디지털미디어시티,5780,5951,20220208
20220205,6호선,월드컵경기장,2830,2966,20220208
20220205,6호선,마포구청,8039,7367,20220208
20220205,6호선,망원,11340,12395,20220208
20220205,6호선,합정,10980,9739,20220208
20220205,6호선,상수,7279,8457,20220208
20220205,6호선,광흥창,4380,4272,20220208
20220205,6호선,대흥,4621,4584,20220208
20220205,6호선,공덕,8384,7885,20220208
20220205,6호선,효창공원앞,3752,3477,20220208
20220205,6호선,삼각지,3811,3306,20220208
20220205,6호선,녹사평,3508,3764,20220208
20220205,6호선,이태원,9587,9722,20220208
20220205,6호선,한강진,8327,9302,20220208
20220205,6호선,버티고개,1180,1268,20220208
20220205,6호선,약수,2077,2041,20220208
20220205,6호선,청구,1992,2107,20220208
20220205,6호선,신당,4795,4101,20220208
20220205,6호선,동묘앞,6184,5616,20220208
20220205,6호선,창신,1810,1623,20220208
20220205,6호선,보문,4284,4000,20220208
20220205,6호선,안암,4897,4817,20220208
20220205,6호선,고려대,4291,4312,20220208
20220205,6호선,월곡,6064,6071,20220208
20220205,6호선,상월곡,3381,3061,20220208
20220205,6호선,돌곶이,5143,4781,20220208
20220205,6호선,석계,6997,7253,20220208
20220205,6호선,태릉입구,3346,3708,20220208
20220205,6호선,화랑대,5563,4762,20220208
20220205,6호선,봉화산,4375,4295,20220208
20220205,7호선,장암,1121,729,20220208
20220205,7호선,도봉산,5364,6805,20220208
20220205,7호선,수락산,8161,7938,20220208
20220205,7호선,마들,7433,7294,20220208
20220205,7호선,노원,13770,13839,20220208
20220205,7호선,중계,7758,7047,20220208
20220205,7호선,하계,9695,9196,20220208
20220205,7호선,공릉,7242,7262,20220208
20220205,7호선,태릉입구,5347,5055,20220208
20220205,7호선,먹골,6562,6453,20220208
20220205,7호선,중화,6454,6480,20220208
20220205,7호선,상봉,11125,10627,20220208
20220205,7호선,면목,9545,9323,20220208
20220205,7호선,사가정,10257,10156,20220208
20220205,7호선,용마산,3628,3761,20220208
20220205,7호선,중곡,5903,5623,20220208
20220205,7호선,군자,9036,7284,20220208
20220205,7호선,어린이대공원,7496,7503,20220208
20220205,7호선,건대입구,9085,9217,20220208
20220205,7호선,뚝섬유원지,4541,4405,20220208
20220205,7호선,청담,8913,9592,20220208
