사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20220806,일산선,삼송,13787,13004,20220809
20220806,일산선,원당,7548,7105,20220809
20220806,일산선,화정,12109,12385,20220809
20220806,일산선,대곡,1335,1225,20220809
20220806,일산선,백석,6960,7000,20220809
20220806,일산선,마두,4757,4710,20220809
20220806,일산선,정발산,5991,6337,20220809
20220806,일산선,주엽,6450,6463,20220809
20220806,일산선,대화,11834,11644,20220809
20220806,장항선,봉명,713,658,20220809
20220806,장항선,쌍용,1462,1334,20220809
20220806,과천선,경마공원,11404,11627,20220809
20220806,중앙선,양수,2246,2269,20220809
20220806,중앙선,신원,161,148,20220809
20220806,중앙선,국수,561,575,20220809
20220806,중앙선,아신,612,624,20220809
20220806,중앙선,오빈,272,303,20220809
20220806,중앙선,양평,2644,2647,20220809
20220806,중앙선,원덕,372,426,20220809
20220806,중앙선,용문,2492,2879,20220809
20220806,중앙선,지평,75,79,20220809
20220806,중앙선,운길산,821,846,20220809
20220806,중앙선,팔당,1063,1088,20220809
20220806,중앙선,도심,1567,1276,20220809
20220806,중앙선,덕소,4082,4121,20220809
20220806,중앙선,양정,515,453,20220809
20220806,중앙선,도농,6959,6500,20220809
20220806,중앙선,구리,9372,9542,20220809
20220806,중앙선,양원,1702,1582,20220809
20220806,중앙선,망우,6233,6079,20220809
20220806,중앙선,상봉,4633,4376,20220809
20220806,중앙선,중랑,4198,3912,20220809
20220806,중앙선,회기,18601,17022,20220809
20220806,장항선,신창,1012,972,20220809
20220806,1호선,서울역,32416,32367,20220809
20220806,1호선,시청,12599,13305,20220809
20220806,1호선,종각,19765,18996,20220809
20220806,1호선,종로3가,20815,20031,20220809
20220806,1호선,종로5가,17455,17276,20220809
20220806,1호선,동대문,9273,8852,20220809
20220806,1호선,신설동,8805,8435,20220809
20220806,1호선,제기동,13709,13933,20220809
20220806,1호선,청량리,17133,17186,20220809
20220806,1호선,동묘앞,10156,10233,20220809
20220806,2호선,시청,9968,9508,20220809
20220806,2호선,을지로입구,21485,21387,20220809
20220806,2호선,을지로3가,10099,10198,20220809
20220806,2호선,을지로4가,6983,7166,20220809
20220806,2호선,동대문역사문화공원,10192,11455,20220809
20220806,2호선,신당,10253,10530,20220809
20220806,2호선,상왕십리,9181,8569,20220809
20220806,2호선,왕십리,12025,10648,20220809
20220806,2호선,한양대,3393,3469,20220809
20220806,2호선,뚝섬,12915,13208,20220809
20220806,2호선,성수,19374,21867,20220809
20220806,2호선,건대입구,31048,35024,20220809
20220806,2호선,구의,15090,14335,20220809
20220806,2호선,강변,26203,27156,20220809
20220806,2호선,잠실나루,6999,6811,20220809
20220806,2호선,잠실,63773,61185,20220809
20220806,2호선,잠실새내,16088,16796,20220809
20220806,2호선,종합운동장,9800,10738,20220809
20220806,2호선,삼성,31854,31346,20220809
20220806,2호선,선릉,22119,19130,20220809
20220806,2호선,역삼,15978,17628,20220809
20220806,2호선,강남,55874,55729,20220809
20220806,2호선,교대,15442,17525,20220809
20220806,2호선,서초,9357,8065,20220809
20220806,2호선,방배,8959,9279,20220809
20220806,2호선,사당,28664,31585,20220809
20220806,2호선,낙성대,19795,17762,20220809
20220806,2호선,서울대입구,33974,32321,20220809
20220806,2호선,봉천,16509,14821,20220809
20220806,2호선,신림,44500,42033,20220809
20220806,2호선,신대방,18509,17203,20220809
20220806,2호선,구로디지털단지,31891,30946,20220809
20220806,2호선,대림,17081,17830,20220809
20220806,2호선,신도림,35857,35886,20220809
20220806,2호선,문래,11079,11802,20220809
20220806,2호선,영등포구청,10478,10934,20220809
20220806,2호선,당산,10331,11280,20220809
20220806,2호선,합정,27750,31918,20220809
20220806,2호선,홍대입구,64508,72296,20220809
20220806,2호선,신촌,29692,29998,20220809
20220806,2호선,이대,10041,10357,20220809
20220806,2호선,아현,6919,6517,20220809
20220806,2호선,충정로,4679,4804,20220809
20220806,2호선,용답,2049,1846,20220809
20220806,2호선,신답,958,996,20220809
20220806,2호선,신설동,3142,3099,20220809
20220806,2호선,도림천,796,822,20220809
20220806,2호선,양천구청,4163,4091,20220809
20220806,2호선,신정네거리,6738,6739,20220809
20220806,2호선,용두,1611,1544,20220809
20220806,3호선,지축,3410,3129,20220809
20220806,3호선,구파발,14868,15259,20220809
20220806,3호선,연신내,27213,25277,20220809
20220806,3호선,불광,11700,13352,20220809
20220806,3호선,녹번,9776,8271,20220809
20220806,3호선,홍제,11956,11101,20220809
20220806,3호선,무악재,2520,2504,20220809
20220806,3호선,독립문,5219,5187,20220809
20220806,3호선,경복궁,15332,16695,20220809
20220806,3호선,안국,14083,15284,20220809
20220806,3호선,종로3가,5711,7944,20220809
20220806,3호선,을지로3가,4764,4748,20220809
20220806,3호선,충무로,3,0,20220809
20220806,3호선,동대입구,6048,6796,20220809
20220806,3호선,약수,8581,8104,20220809
20220806,3호선,금호,5184,4664,20220809
20220806,3호선,옥수,6191,6269,20220809
20220806,3호선,압구정,22344,24051,20220809
20220806,3호선,신사,20504,21701,20220809
20220806,3호선,잠원,2938,2810,20220809
20220806,3호선,고속터미널,46662,47100,20220809
20220806,3호선,교대,6478,4000,20220809
20220806,3호선,남부터미널,18752,18580,20220809
20220806,3호선,양재,16640,18044,20220809
20220806,3호선,매봉,5448,5422,20220809
20220806,3호선,도곡,2802,2664,20220809
20220806,3호선,대치,11024,9590,20220809
20220806,3호선,학여울,1374,1438,20220809
20220806,3호선,대청,5374,5008,20220809
20220806,3호선,일원,4864,4704,20220809
20220806,3호선,수서,12766,12676,20220809
20220806,3호선,가락시장,5081,4926,20220809
20220806,3호선,경찰병원,3802,3664,20220809
20220806,3호선,오금,3463,3222,20220809
20220806,4호선,당고개,6893,6430,20220809
20220806,4호선,상계,12997,11820,20220809
20220806,4호선,노원,14706,16741,20220809
20220806,4호선,창동,18373,19287,20220809
20220806,4호선,쌍문,19746,17411,20220809
20220806,4호선,수유,25006,24482,20220809
20220806,4호선,미아,10293,9373,20220809
20220806,4호선,미아사거리,20389,19023,20220809
20220806,4호선,길음,13911,12817,20220809
20220806,4호선,성신여대입구,15372,14574,20220809
20220806,4호선,한성대입구,9390,8950,20220809
20220806,4호선,혜화,27484,29156,20220809
20220806,4호선,동대문,12800,13282,20220809
20220806,4호선,동대문역사문화공원,11416,9852,20220809
20220806,4호선,충무로,11268,12605,20220809
20220806,4호선,명동,14508,16158,20220809
20220806,4호선,회현,16531,17222,20220809
20220806,4호선,서울역,5649,13721,20220809
20220806,4호선,숙대입구,9383,9126,20220809
20220806,4호선,삼각지,3598,4687,20220809
20220806,4호선,신용산,11053,12032,20220809
20220806,4호선,이촌,8989,9339,20220809
20220806,4호선,동작,969,988,20220809
20220806,4호선,총신대입구,13098,14251,20220809
20220806,4호선,사당,19940,17303,20220809
20220806,4호선,남태령,1105,731,20220809
20220806,5호선,방화,4377,4063,20220809
20220806,5호선,개화산,3615,3339,20220809
20220806,5호선,김포공항,7570,7965,20220809
20220806,5호선,송정,4483,4245,20220809
20220806,5호선,마곡,5218,5312,20220809
20220806,5호선,발산,11150,12506,20220809
20220806,5호선,우장산,9186,8936,20220809
20220806,5호선,화곡,18983,17249,20220809
20220806,5호선,까치산,19350,17976,20220809
20220806,5호선,신정,8480,7088,20220809
20220806,5호선,목동,10305,10294,20220809
20220806,5호선,오목교,15677,16046,20220809
20220806,5호선,양평,3422,3172,20220809
20220806,장항선,온양온천,3462,3599,20220809
20220806,장항선,배방,942,899,20220809
20220806,장항선,탕정,731,605,20220809
20220806,장항선,아산,2705,2540,20220809
20220806,5호선,영등포구청,1865,1727,20220809
20220806,5호선,영등포시장,7163,7285,20220809
20220806,5호선,신길,2555,2493,20220809
20220806,5호선,여의도,11366,11745,20220809
20220806,5호선,여의나루,8975,11027,20220809
20220806,5호선,마포,6819,6887,20220809
20220806,5호선,공덕,6496,6835,20220809
20220806,5호선,애오개,3391,3210,20220809
20220806,5호선,충정로,1794,1704,20220809
20220806,5호선,서대문,6802,6713,20220809
20220806,5호선,광화문,21966,21279,20220809
20220806,5호선,종로3가,11188,11585,20220809
20220806,5호선,을지로4가,3032,3356,20220809
20220806,5호선,동대문역사문화공원,1113,1437,20220809
20220806,5호선,청구,2310,2132,20220809
20220806,5호선,신금호,3747,3780,20220809
20220806,5호선,행당,4986,4212,20220809
20220806,5호선,왕십리,3129,3911,20220809
20220806,5호선,마장,3501,3240,20220809
20220806,5호선,답십리,9605,8465,20220809
20220806,5호선,장한평,10556,10114,20220809
20220806,5호선,군자,7812,8642,20220809
20220806,5호선,아차산,10414,9818,20220809
20220806,5호선,광나루,9496,9091,20220809
20220806,5호선,천호,16142,15427,20220809
20220806,5호선,강동,11981,11238,20220809
20220806,5호선,길동,5626,5873,20220809
20220806,5호선,굽은다리,6982,6483,20220809
20220806,5호선,명일,5790,5674,20220809
20220806,5호선,고덕,6253,5980,20220809
20220806,5호선,상일동,8591,7983,20220809
20220806,5호선,둔촌동,5526,5475,20220809
20220806,5호선,올림픽공원,4442,4168,20220809
20220806,5호선,방이,5094,4876,20220809
20220806,5호선,오금,2485,2284,20220809
20220806,5호선,개롱,3889,4013,20220809
20220806,5호선,거여,5870,5453,20220809
20220806,5호선,마천,4284,4359,20220809
20220806,5호선,강일,3087,2796,20220809
20220806,5호선,미사,11374,11445,20220809
20220806,5호선,하남풍산,2669,2646,20220809
20220806,5호선,하남시청,5162,4902,20220809
20220806,5호선,하남검단산,5101,4947,20220809
20220806,6호선,응암,11586,11175,20220809
20220806,6호선,역촌,2558,2712,20220809
20220806,6호선,불광,3646,3226,20220809
20220806,6호선,독바위,1874,2043,20220809
20220806,6호선,연신내,1,0,20220809
20220806,6호선,구산,4983,3837,20220809
20220806,6호선,새절,8097,7475,20220809
20220806,6호선,증산,6665,6468,20220809
20220806,6호선,디지털미디어시티,7114,7288,20220809
20220806,6호선,월드컵경기장,4100,4186,20220809
20220806,6호선,마포구청,8808,7474,20220809
20220806,6호선,망원,11924,12913,20220809
20220806,6호선,합정,11913,11528,20220809
20220806,6호선,상수,8469,10977,20220809
20220806,6호선,광흥창,4949,4435,20220809
20220806,6호선,대흥,5327,5302,20220809
20220806,6호선,공덕,9169,8706,20220809
20220806,6호선,효창공원앞,4417,3874,20220809
20220806,6호선,삼각지,5382,4155,20220809
20220806,6호선,녹사평,4228,4866,20220809
20220806,6호선,이태원,12760,16937,20220809
20220806,6호선,한강진,8172,10077,20220809
20220806,6호선,버티고개,1473,1555,20220809
20220806,6호선,약수,2402,2430,20220809
20220806,6호선,청구,2192,2121,20220809
20220806,6호선,신당,5875,5573,20220809
20220806,6호선,동묘앞,6416,6029,20220809
20220806,6호선,창신,1959,1659,20220809
20220806,6호선,보문,4790,4041,20220809
20220806,6호선,안암,5904,5461,20220809
20220806,6호선,고려대,5097,4638,20220809
20220806,6호선,월곡,7131,6820,20220809
20220806,6호선,상월곡,3928,3454,20220809
20220806,6호선,돌곶이,5760,5201,20220809
20220806,6호선,석계,8143,8192,20220809
20220806,6호선,태릉입구,3965,3901,20220809
20220806,6호선,화랑대,6137,4960,20220809
20220806,6호선,봉화산,5018,4736,20220809
20220806,7호선,장암,1846,1271,20220809
20220806,7호선,도봉산,5802,7743,20220809
20220806,7호선,수락산,9825,9702,20220809
20220806,7호선,마들,8587,7889,20220809
20220806,7호선,노원,15246,15801,20220809
20220806,7호선,중계,8714,7611,20220809
20220806,7호선,하계,11361,10342,20220809
20220806,7호선,공릉,7718,7324,20220809
20220806,7호선,태릉입구,6036,5566,20220809
20220806,7호선,먹골,6945,6690,20220809
20220806,7호선,중화,7203,6710,20220809
20220806,7호선,상봉,12208,11565,20220809
20220806,7호선,면목,10438,9851,20220809
20220806,7호선,사가정,11108,10614,20220809
20220806,7호선,용마산,4141,4047,20220809
20220806,7호선,중곡,6491,5997,20220809
20220806,7호선,군자,10163,7666,20220809
20220806,7호선,어린이대공원,10713,10212,20220809
20220806,7호선,건대입구,10618,10997,20220809
20220806,7호선,뚝섬유원지,6990,6535,20220809
20220806,7호선,청담,9816,10709,20220809
20220806,7호선,강남구청,8467,9458,20220809
20220806,7호선,학동,8898,9403,20220809
20220806,7호선,논현,9088,9973,20220809
20220806,7호선,반포,4203,4077,20220809
20220806,7호선,고속터미널,13756,10049,20220809
20220806,7호선,내방,7246,7072,20220809
20220806,7호선,이수,11429,10831,20220809
20220806,7호선,남성,7270,6487,20220809
20220806,7호선,숭실대입구,7311,7047,20220809
20220806,7호선,상도,7301,6608,20220809
20220806,7호선,장승배기,6001,5639,20220809
20220806,7호선,신대방삼거리,10080,9293,20220809
20220806,7호선,보라매,5212,4909,20220809
20220806,7호선,신풍,7616,7280,20220809
20220806,7호선,대림,7062,7609,20220809
20220806,7호선,남구로,7999,8147,20220809
20220806,7호선,가산디지털단지,12668,11294,20220809
20220806,7호선,철산,14172,14223,20220809
20220806,7호선,광명사거리,15691,15706,20220809
20220806,7호선,천왕,6442,5977,20220809
20220806,7호선,온수,5195,5134,20220809
20220806,8호선,암사,11701,10483,20220809
20220806,8호선,천호,11067,12998,20220809
20220806,8호선,강동구청,5608,5622,20220809
20220806,8호선,몽촌토성,4106,3962,20220809
20220806,8호선,잠실,13333,15562,20220809
20220806,8호선,석촌,5400,6478,20220809
20220806,8호선,송파,6229,5931,20220809
20220806,8호선,가락시장,4226,4662,20220809
20220806,8호선,문정,7327,7367,20220809
20220806,8호선,장지,11354,10617,20220809
20220806,8호선,복정,5347,4536,20220809
20220806,8호선,산성,3810,3759,20220809
20220806,8호선,남한산성입구,8471,7331,20220809
20220806,8호선,단대오거리,7007,6559,20220809
20220806,8호선,신흥,3612,3958,20220809
20220806,8호선,수진,4237,3622,20220809
20220806,8호선,모란,3457,3072,20220809
20220806,8호선,남위례,3237,3303,20220809
20220806,9호선,개화,1217,1072,20220809
20220806,9호선,김포공항,7776,11389,20220809
20220806,9호선,공항시장,2242,2347,20220809
20220806,9호선,신방화,4476,4244,20220809
20220806,9호선,마곡나루,7400,7265,20220809
20220806,9호선,양천향교,5249,5136,20220809
20220806,9호선,가양,13205,12556,20220809
20220806,9호선,증미,3876,3726,20220809
20220806,9호선,등촌,6734,6449,20220809
20220806,9호선,염창,10950,10047,20220809
20220806,9호선,신목동,2159,1798,20220809
20220806,9호선,선유도,3447,3163,20220809
20220806,9호선,당산,11982,11212,20220809
20220806,9호선,국회의사당,3569,3587,20220809
20220806,9호선,여의도,12470,11479,20220809
20220806,9호선,샛강,2699,2608,20220809
20220806,9호선,노량진,19683,19017,20220809
20220806,9호선,노들,3095,2541,20220809
20220806,9호선,흑석,5464,5316,20220809
20220806,9호선,동작,1403,1255,20220809
20220806,9호선,구반포,646,646,20220809
20220806,9호선,신반포,2530,2398,20220809
20220806,9호선,고속터미널,12314,18218,20220809
20220806,9호선,사평,2278,2165,20220809
20220806,9호선,신논현,22859,23278,20220809
20220806,9호선2~3단계,언주,5819,5641,20220809
20220806,9호선2~3단계,선정릉,4191,4540,20220809
20220806,9호선2~3단계,삼성중앙,3122,3353,20220809
20220806,9호선2~3단계,봉은사,13665,14116,20220809
20220806,9호선2~3단계,종합운동장,2938,2826,20220809
20220806,9호선2~3단계,삼전,4722,4352,20220809
20220806,9호선2~3단계,석촌고분,4405,4156,20220809
20220806,9호선2~3단계,석촌,6385,5213,20220809
20220806,9호선2~3단계,송파나루,4399,4751,20220809
20220806,9호선2~3단계,한성백제,1925,1612,20220809
20220806,9호선2~3단계,올림픽공원,9914,10054,20220809
20220806,9호선2~3단계,둔촌오륜,555,581,20220809
20220806,9호선2~3단계,중앙보훈병원,4708,4403,20220809
20220806,경강선,판교,3139,3066,20220809
20220806,경강선,이매,818,656,20220809
20220806,경강선,삼동,1407,1302,20220809
20220806,경강선,경기광주,5224,4866,20220809
20220806,경강선,초월,2125,1870,20220809
20220806,경강선,곤지암,1776,1925,20220809
20220806,경강선,신둔도예촌,1229,1190,20220809
20220806,경강선,이천,2893,3006,20220809
20220806,경강선,부발,2176,1824,20220809
20220806,경강선,세종대왕릉,348,362,20220809
20220806,경강선,여주,2486,2713,20220809
20220806,경부선,서울역,7950,2073,20220809
20220806,경부선,남영,6040,6012,20220809
20220806,경부선,용산,37640,40329,20220809
20220806,경부선,노량진,6925,6047,20220809
20220806,경부선,대방,6105,6568,20220809
20220806,경부선,영등포,39768,41517,20220809
20220806,경부선,신도림,2500,2680,20220809
20220806,경부선,신길,5380,4414,20220809
20220806,경부선,구로,11706,12237,20220809
20220806,경부선,가산디지털단지,5567,7317,20220809
20220806,경부선,금천구청,7290,7304,20220809
20220806,경부선,석수,6015,5612,20220809
20220806,경부선,관악,5352,5122,20220809
20220806,경부선,안양,16331,16254,20220809
20220806,경부선,명학,4215,3767,20220809
20220806,경부선,금정,18362,18502,20220809
20220806,경부선,군포,3759,3376,20220809
20220806,경부선,의왕,5420,5238,20220809
20220806,경부선,성균관대,9592,9488,20220809
20220806,경부선,화서,5133,5075,20220809
20220806,경부선,수원,36059,38949,20220809
20220806,경부선,독산,8101,7732,20220809
20220806,경부선,세류,2248,2341,20220809
20220806,경부선,병점,11665,11396,20220809
20220806,경부선,세마,2045,1805,20220809
20220806,경부선,오산대,2600,2327,20220809
20220806,경부선,오산,8767,8149,20220809
20220806,경부선,진위,1032,879,20220809
20220806,경부선,송탄,4791,4298,20220809
20220806,경부선,서정리,6910,5561,20220809
20220806,경부선,평택지제,3532,3060,20220809
20220806,경부선,평택,12772,12565,20220809
20220806,경부선,성환,2829,2628,20220809
20220806,경부선,직산,653,602,20220809
20220806,경부선,두정,4930,5144,20220809
20220806,경부선,천안,5921,6180,20220809
20220806,경부선,당정,3724,3365,20220809
20220806,경부선,서동탄,929,989,20220809
20220806,경부선,광명,2691,2360,20220809
20220806,경원선,이촌,2807,2039,20220809
20220806,경원선,서빙고,1293,1213,20220809
20220806,경원선,한남,2427,2378,20220809
20220806,경원선,옥수,43,27,20220809
20220806,경원선,응봉,1292,1112,20220809
20220806,경원선,왕십리,12100,13866,20220809
20220806,경원선,청량리,16287,17117,20220809
20220806,경원선,외대앞,5706,5367,20220809
20220806,경원선,신이문,5826,4811,20220809
20220806,경원선,석계,6338,6531,20220809
20220806,경원선,광운대,4780,4751,20220809
20220806,경원선,월계,4392,4017,20220809
20220806,경원선,녹천,3110,2596,20220809
20220806,경원선,방학,7233,6919,20220809
20220806,경원선,도봉,4114,3812,20220809
20220806,경원선,도봉산,7484,5250,20220809
20220806,경원선,망월사,5769,5606,20220809
20220806,경원선,회룡,9112,8906,20220809
20220806,경원선,의정부,16515,17558,20220809
20220806,경원선,가능,4933,4608,20220809
20220806,경원선,녹양,3292,3273,20220809
20220806,경원선,양주,5988,5865,20220809
20220806,경원선,덕계,2479,2228,20220809
20220806,경원선,덕정,4093,3742,20220809
20220806,경원선,지행,5462,5300,20220809
20220806,경원선,동두천중앙,2487,2556,20220809
20220806,경원선,보산,1653,1564,20220809
20220806,경원선,동두천,1695,2028,20220809
20220806,경원선,소요산,4621,3992,20220809
20220806,경의선,서울역,1403,1465,20220809
20220806,경의선,신촌,324,416,20220809
20220806,경의선,효창공원앞,1768,1766,20220809
20220806,경의선,공덕,2509,1982,20220809
20220806,경의선,서강대,1634,1530,20220809
20220806,경의선,홍대입구,1936,2535,20220809
20220806,경의선,가좌,3694,3632,20220809
20220806,경의선,디지털미디어시티,1940,1629,20220809
20220806,경의선,수색,1531,1425,20220809
20220806,경의선,화전,996,897,20220809
20220806,경의선,강매,1821,1634,20220809
20220806,경의선,행신,5409,5321,20220809
20220806,경의선,능곡,2556,2530,20220809
20220806,경의선,곡산,380,405,20220809
20220806,경의선,백마,4123,3975,20220809
20220806,경의선,풍산,4055,3874,20220809
20220806,경의선,일산,5834,5517,20220809
