사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20220604,경춘선,강촌,798,941,20220607
20220604,경춘선,김유정,611,823,20220607
20220604,경춘선,남춘천,3367,4026,20220607
20220604,일산선,화정,13351,13622,20220607
20220604,일산선,대곡,1572,1324,20220607
20220604,일산선,백석,7630,7666,20220607
20220604,일산선,마두,5341,5380,20220607
20220604,일산선,정발산,7097,7539,20220607
20220604,일산선,주엽,7252,6991,20220607
20220604,일산선,대화,9525,8238,20220607
20220604,장항선,봉명,925,864,20220607
20220604,장항선,쌍용,2045,1814,20220607
20220604,장항선,아산,3690,3788,20220607
20220604,장항선,탕정,863,775,20220607
20220604,장항선,배방,1345,1310,20220607
20220604,장항선,온양온천,5884,6016,20220607
20220604,장항선,신창,1346,1392,20220607
20220604,중앙선,회기,21524,19506,20220607
20220604,중앙선,중랑,4875,4397,20220607
20220604,중앙선,상봉,5367,5216,20220607
20220604,중앙선,망우,7218,6793,20220607
20220604,경춘선,춘천,2745,2535,20220607
20220604,공항철도 1호선,서울역,9919,10522,20220607
20220604,공항철도 1호선,공덕,1711,2681,20220607
20220604,경인선,주안,17154,14911,20220607
20220604,경인선,동암,13464,13527,20220607
20220604,경인선,백운,5756,5431,20220607
20220604,경인선,부평,29793,33589,20220607
20220604,경인선,송내,19526,18972,20220607
20220604,경인선,부천,29791,30661,20220607
20220604,경인선,역곡,21805,20557,20220607
20220604,경인선,오류동,9672,8703,20220607
20220604,경인선,개봉,17315,16496,20220607
20220604,경의선,계양,1,0,20220607
20220604,경의선,임진강,106,88,20220607
20220604,경의선,문산,6166,5717,20220607
20220604,경의선,파주,1009,749,20220607
20220604,경의선,월롱,2084,1580,20220607
20220604,경의선,금촌,6401,5798,20220607
20220604,경의선,금릉,4334,3973,20220607
20220604,경의선,운정,5458,4808,20220607
20220604,경의선,야당,6980,7143,20220607
20220604,경의선,탄현,5848,5401,20220607
20220604,경의선,일산,6906,6256,20220607
20220604,경의선,풍산,4774,4449,20220607
20220604,경의선,백마,4947,4586,20220607
20220604,경의선,곡산,456,481,20220607
20220604,경의선,능곡,3036,2919,20220607
20220604,4호선,노원,16497,18396,20220607
20220604,4호선,상계,14800,13528,20220607
20220604,4호선,당고개,7532,6824,20220607
20220604,3호선,오금,3990,3530,20220607
20220604,3호선,경찰병원,4101,3908,20220607
20220604,3호선,가락시장,6375,6023,20220607
20220604,3호선,수서,14039,14092,20220607
20220604,3호선,일원,5096,4814,20220607
20220604,3호선,대청,6337,5554,20220607
20220604,3호선,학여울,1343,1363,20220607
20220604,3호선,대치,10232,9289,20220607
20220604,3호선,도곡,3334,3269,20220607
20220604,3호선,매봉,6453,6280,20220607
20220604,3호선,양재,20555,22131,20220607
20220604,3호선,남부터미널,22926,24080,20220607
20220604,3호선,교대,7112,4543,20220607
20220604,3호선,고속터미널,55319,62061,20220607
20220604,3호선,잠원,3623,3344,20220607
20220604,3호선,신사,23728,25617,20220607
20220604,3호선,압구정,24719,26477,20220607
20220604,3호선,옥수,7482,7177,20220607
20220604,3호선,금호,6130,5404,20220607
20220604,3호선,약수,9516,8835,20220607
20220604,3호선,동대입구,8801,10180,20220607
20220604,3호선,충무로,1,0,20220607
20220604,3호선,을지로3가,6041,6546,20220607
20220604,3호선,종로3가,6398,9785,20220607
20220604,3호선,안국,21967,23261,20220607
20220604,3호선,경복궁,24674,28149,20220607
20220604,3호선,독립문,6610,7130,20220607
20220604,3호선,무악재,2858,3007,20220607
20220604,3호선,홍제,14094,12784,20220607
20220604,3호선,녹번,10990,9083,20220607
20220604,3호선,불광,13586,14903,20220607
20220604,3호선,연신내,29698,27821,20220607
20220604,3호선,구파발,16048,16249,20220607
20220604,3호선,지축,3774,3392,20220607
20220604,2호선,용두,1847,1731,20220607
20220604,2호선,신정네거리,7715,7418,20220607
20220604,2호선,양천구청,4901,4710,20220607
20220604,2호선,도림천,824,816,20220607
20220604,2호선,신설동,3744,3455,20220607
20220604,2호선,신답,1145,1104,20220607
20220604,2호선,용답,2232,2023,20220607
20220604,2호선,충정로,6013,6154,20220607
20220604,2호선,이대,10398,10882,20220607
20220604,2호선,신촌,31391,31765,20220607
20220604,2호선,홍대입구,66346,75640,20220607
20220604,2호선,합정,28970,33200,20220607
20220604,2호선,당산,13256,14070,20220607
20220604,2호선,영등포구청,12124,12652,20220607
20220604,2호선,문래,12859,13501,20220607
20220604,2호선,신도림,41221,42242,20220607
20220604,2호선,대림,18532,19265,20220607
20220604,2호선,구로디지털단지,34617,33315,20220607
20220604,2호선,신대방,20688,18841,20220607
20220604,2호선,신림,49762,46421,20220607
20220604,2호선,봉천,17941,15479,20220607
20220604,2호선,서울대입구,37486,35328,20220607
20220604,2호선,낙성대,21847,19089,20220607
20220604,2호선,사당,32922,36527,20220607
20220604,2호선,방배,10780,11035,20220607
20220604,2호선,서초,11312,9215,20220607
20220604,2호선,교대,17643,19750,20220607
20220604,2호선,강남,56964,57369,20220607
20220604,2호선,역삼,18271,20262,20220607
20220604,2호선,선릉,24156,21215,20220607
20220604,2호선,삼성,35320,34660,20220607
20220604,2호선,종합운동장,12034,13497,20220607
20220604,2호선,잠실새내,17675,18187,20220607
20220604,2호선,잠실,67922,65763,20220607
20220604,2호선,잠실나루,7815,7512,20220607
20220604,2호선,강변,30793,34075,20220607
20220604,2호선,구의,16860,15670,20220607
20220604,2호선,건대입구,35599,39389,20220607
20220604,2호선,성수,20688,24111,20220607
20220604,2호선,뚝섬,16521,16906,20220607
20220604,2호선,한양대,5057,5284,20220607
20220604,2호선,왕십리,13786,11972,20220607
20220604,2호선,상왕십리,10126,9281,20220607
20220604,2호선,신당,11507,12163,20220607
20220604,2호선,동대문역사문화공원,11796,13629,20220607
20220604,2호선,을지로4가,7994,8608,20220607
20220604,2호선,을지로3가,12122,12949,20220607
20220604,2호선,을지로입구,22941,23384,20220607
20220604,2호선,시청,10376,8887,20220607
20220604,1호선,동묘앞,11688,12306,20220607
20220604,1호선,청량리,19167,19614,20220607
20220604,1호선,제기동,15657,16018,20220607
20220604,1호선,신설동,10077,9504,20220607
20220604,1호선,동대문,10853,11096,20220607
20220604,1호선,종로5가,21364,21905,20220607
20220604,1호선,종로3가,25509,23634,20220607
20220604,1호선,종각,21346,20387,20220607
20220604,1호선,시청,13363,13763,20220607
20220604,1호선,서울역,40297,41895,20220607
20220604,5호선,김포공항,8008,8214,20220607
20220604,2호선,아현,7769,6918,20220607
20220604,중앙선,양원,2064,1923,20220607
20220604,중앙선,구리,11045,11169,20220607
20220604,중앙선,도농,8028,7608,20220607
20220604,중앙선,양정,614,601,20220607
20220604,중앙선,덕소,4994,4764,20220607
20220604,중앙선,도심,1810,1554,20220607
20220604,중앙선,팔당,1661,1855,20220607
20220604,중앙선,운길산,1715,1717,20220607
20220604,중앙선,양수,2636,2742,20220607
20220604,중앙선,신원,342,257,20220607
20220604,중앙선,국수,739,826,20220607
20220604,중앙선,아신,688,840,20220607
20220604,중앙선,오빈,346,419,20220607
20220604,중앙선,양평,3240,3767,20220607
20220604,중앙선,원덕,480,567,20220607
20220604,중앙선,용문,2584,3202,20220607
20220604,중앙선,지평,86,94,20220607
20220604,경의선,행신,5738,6049,20220607
20220604,경의선,강매,2146,1924,20220607
20220604,경의선,화전,1323,1139,20220607
20220604,경의선,수색,1829,1665,20220607
20220604,경의선,디지털미디어시티,2221,1957,20220607
20220604,경의선,가좌,4280,3943,20220607
20220604,경의선,홍대입구,2219,2713,20220607
20220604,경의선,서강대,1860,1736,20220607
20220604,경의선,공덕,2827,2202,20220607
