사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20221001,3호선,고속터미널,59124,62989,20221004
20221001,3호선,교대,8040,4875,20221004
20221001,3호선,학여울,3355,3401,20221004
20221001,3호선,대청,6517,5926,20221004
20221001,3호선,일원,6231,6025,20221004
20221001,3호선,수서,15481,15390,20221004
20221001,3호선,가락시장,6913,6566,20221004
20221001,3호선,경찰병원,4490,4231,20221004
20221001,3호선,오금,4155,3923,20221004
20221001,4호선,숙대입구,10551,10189,20221004
20221001,4호선,삼각지,4730,6532,20221004
20221001,4호선,신용산,12651,14179,20221004
20221001,4호선,이촌,8885,9639,20221004
20221001,4호선,동작,1554,1677,20221004
20221001,4호선,총신대입구,15577,16562,20221004
20221001,4호선,사당,24030,21645,20221004
20221001,4호선,남태령,1296,732,20221004
20221001,5호선,방화,5039,4677,20221004
20221001,5호선,개화산,4088,3920,20221004
20221001,4호선,당고개,7823,7231,20221004
20221001,4호선,노원,16724,18717,20221004
20221001,4호선,창동,21237,21728,20221004
20221001,4호선,쌍문,23930,20652,20221004
20221001,4호선,수유,28694,27487,20221004
20221001,4호선,미아,11854,10679,20221004
20221001,4호선,미아사거리,24206,22871,20221004
20221001,9호선,노량진,24003,23976,20221004
20221001,9호선,샛강,3289,3091,20221004
20221001,9호선,여의도,13963,13355,20221004
20221001,9호선,국회의사당,5334,5650,20221004
20221001,9호선,당산,14702,13533,20221004
20221001,9호선,선유도,4739,4337,20221004
20221001,9호선,신목동,2678,2301,20221004
20221001,9호선,염창,13450,12021,20221004
20221001,9호선,등촌,7676,7120,20221004
20221001,경춘선,별내,2582,2471,20221004
20221001,9호선,증미,3962,3484,20221004
20221001,9호선,가양,16395,15578,20221004
20221001,9호선,양천향교,6289,5769,20221004
20221001,9호선,마곡나루,8818,8628,20221004
20221001,9호선,신방화,4987,4709,20221004
20221001,9호선,공항시장,2396,2394,20221004
20221001,9호선,김포공항,8402,12643,20221004
20221001,9호선,개화,1650,1373,20221004
20221001,8호선,남위례,4499,4459,20221004
20221001,8호선,모란,3917,3576,20221004
20221001,8호선,수진,4496,4030,20221004
20221001,8호선,신흥,3827,3930,20221004
20221001,8호선,단대오거리,8373,7597,20221004
20221001,8호선,남한산성입구,10148,8784,20221004
20221001,8호선,산성,4608,4433,20221004
20221001,8호선,복정,6790,5631,20221004
20221001,8호선,장지,13435,12380,20221004
20221001,8호선,문정,9618,9547,20221004
20221001,8호선,가락시장,6217,6431,20221004
20221001,8호선,송파,6606,6348,20221004
20221001,8호선,석촌,6191,7889,20221004
20221001,8호선,잠실,15030,17708,20221004
20221001,8호선,몽촌토성,9586,9988,20221004
20221001,4호선,길음,16916,15508,20221004
20221001,4호선,성신여대입구,18970,17190,20221004
20221001,4호선,한성대입구,12542,11984,20221004
20221001,4호선,혜화,33851,34663,20221004
20221001,4호선,동대문,15654,16327,20221004
20221001,4호선,동대문역사문화공원,14737,12749,20221004
20221001,4호선,충무로,16060,16857,20221004
20221001,4호선,명동,21543,25534,20221004
20221001,4호선,회현,20852,22196,20221004
20221001,경춘선,청평,2327,2802,20221004
20221001,경춘선,대성리,1944,2809,20221004
20221001,경춘선,퇴계원,2892,2581,20221004
20221001,경춘선,갈매,2210,1934,20221004
20221001,경춘선,신내,1485,1360,20221004
20221001,경인선,도화,3652,3214,20221004
20221001,경인선,중동,7335,6861,20221004
20221001,경인선,온수,5496,5040,20221004
20221001,경인선,도원,4598,4644,20221004
20221001,경인선,간석,5035,4694,20221004
20221001,경인선,부개,7408,6721,20221004
20221001,경인선,소사,8497,8169,20221004
20221001,경인선,구일,4787,4375,20221004
20221001,경인선,인천,6407,5594,20221004
20221001,경인선,동인천,13033,12862,20221004
20221001,경인선,제물포,8326,7815,20221004
20221001,경인선,주안,17946,15890,20221004
20221001,경인선,동암,14800,14822,20221004
20221001,경인선,백운,6242,5914,20221004
20221001,경인선,부평,34555,38688,20221004
20221001,경인선,송내,20592,20154,20221004
20221001,경인선,부천,30944,31632,20221004
20221001,경인선,역곡,22609,21731,20221004
20221001,경인선,오류동,10010,8965,20221004
20221001,경인선,개봉,18233,17243,20221004
20221001,경의선,임진강,162,123,20221004
20221001,경의선,문산,5935,5582,20221004
20221001,경의선,파주,1039,730,20221004
20221001,경의선,월롱,2145,1674,20221004
20221001,경의선,금촌,6799,6440,20221004
20221001,경의선,금릉,4286,4198,20221004
20221001,경의선,운정,5765,5193,20221004
20221001,경의선,야당,7259,7288,20221004
20221001,경의선,탄현,6083,5771,20221004
20221001,경의선,일산,7047,6575,20221004
20221001,경의선,풍산,4916,4575,20221004
20221001,경의선,백마,5109,4653,20221004
20221001,경의선,곡산,440,492,20221004
20221001,경의선,능곡,3145,2964,20221004
20221001,경의선,행신,6332,6457,20221004
20221001,경의선,강매,2308,2092,20221004
20221001,경의선,화전,1395,1322,20221004
20221001,경의선,수색,2034,1910,20221004
20221001,경의선,디지털미디어시티,2384,2041,20221004
20221001,경춘선,마석,4089,3840,20221004
20221001,경춘선,천마산,1611,1588,20221004
20221001,9호선2~3단계,종합운동장,3448,3231,20221004
20221001,9호선2~3단계,봉은사,13463,14244,20221004
20221001,9호선2~3단계,삼성중앙,3717,3698,20221004
20221001,9호선2~3단계,선정릉,5423,6087,20221004
20221001,9호선2~3단계,언주,6959,6811,20221004
20221001,9호선,신논현,26525,26686,20221004
20221001,9호선,사평,2668,2311,20221004
20221001,9호선,고속터미널,17011,26592,20221004
20221001,경춘선,평내호평,5402,5139,20221004
20221001,경춘선,금곡,1289,1222,20221004
20221001,경춘선,사릉,1956,1886,20221004
20221001,경춘선,백양리,111,193,20221004
20221001,경춘선,굴봉산,249,254,20221004
20221001,경춘선,가평,3560,4615,20221004
20221001,6호선,화랑대,8185,6410,20221004
20221001,6호선,태릉입구,4685,4638,20221004
20221001,6호선,석계,9439,9475,20221004
20221001,6호선,돌곶이,6912,6156,20221004
20221001,6호선,상월곡,4590,3803,20221004
20221001,6호선,월곡,8122,7400,20221004
20221001,6호선,고려대,6641,6071,20221004
20221001,6호선,안암,8087,7368,20221004
20221001,6호선,보문,5724,5144,20221004
20221001,6호선,창신,2341,1822,20221004
20221001,6호선,동묘앞,8306,8277,20221004
20221001,경춘선,상천,574,604,20221004
20221001,6호선,신당,6619,6198,20221004
20221001,6호선,청구,2639,2540,20221004
20221001,6호선,약수,2688,2608,20221004
20221001,6호선,버티고개,1698,1692,20221004
20221001,6호선,한강진,10639,13498,20221004
20221001,6호선,이태원,17707,22510,20221004
20221001,6호선,녹사평,5996,6802,20221004
20221001,6호선,삼각지,7406,5303,20221004
20221001,6호선,효창공원앞,5075,4350,20221004
20221001,6호선,공덕,11231,10658,20221004
20221001,6호선,대흥,6519,6271,20221004
20221001,경춘선,강촌,966,1037,20221004
20221001,6호선,광흥창,5645,5007,20221004
20221001,3호선,남부터미널,24407,25126,20221004
20221001,3호선,양재,22401,24633,20221004
20221001,3호선,매봉,6439,6144,20221004
20221001,9호선,신반포,3986,4040,20221004
20221001,9호선,구반포,1361,1383,20221004
20221001,9호선,동작,1664,1313,20221004
20221001,9호선,흑석,7003,6621,20221004
20221001,9호선,노들,4467,3831,20221004
20221001,3호선,도곡,3779,3919,20221004
20221001,4호선,상계,15412,13956,20221004
20221001,4호선,서울역,7210,18520,20221004
20221001,8호선,강동구청,6693,6582,20221004
20221001,8호선,천호,12724,14589,20221004
20221001,경의선,가좌,4822,4403,20221004
20221001,3호선,잠원,4079,3725,20221004
20221001,3호선,신사,25879,27387,20221004
20221001,3호선,압구정,27041,29260,20221004
20221001,3호선,옥수,8008,7724,20221004
20221001,3호선,금호,6414,5757,20221004
20221001,3호선,약수,9834,9327,20221004
20221001,3호선,동대입구,7663,8813,20221004
20221001,3호선,충무로,2,0,20221004
20221001,3호선,을지로3가,6308,6860,20221004
20221001,3호선,종로3가,7118,10147,20221004
20221001,3호선,안국,23610,26445,20221004
20221001,3호선,경복궁,26206,29755,20221004
20221001,3호선,독립문,7039,7752,20221004
20221001,3호선,무악재,2957,2975,20221004
20221001,3호선,홍제,14516,13169,20221004
20221001,3호선,녹번,11584,9654,20221004
20221001,3호선,불광,13975,15435,20221004
20221001,3호선,연신내,31642,29080,20221004
20221001,3호선,구파발,16798,17567,20221004
20221001,3호선,지축,4391,4075,20221004
20221001,2호선,용두,1841,1734,20221004
20221001,2호선,신정네거리,8036,7626,20221004
20221001,2호선,양천구청,5450,5360,20221004
20221001,2호선,도림천,875,917,20221004
