사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20220702,5호선,화곡,21415,19121,20220705
20220702,5호선,까치산,22020,20266,20220705
20220702,5호선,신정,9836,8158,20220705
20220702,5호선,목동,11759,11794,20220705
20220702,5호선,오목교,17296,17894,20220705
20220702,5호선,영등포구청,2006,1974,20220705
20220702,5호선,영등포시장,8941,9277,20220705
20220702,5호선,신길,2922,2923,20220705
20220702,5호선,여의도,13318,14826,20220705
20220702,5호선,여의나루,12774,14627,20220705
20220702,5호선,마포,8062,8140,20220705
20220702,5호선,공덕,7811,8127,20220705
20220702,5호선,애오개,4107,3838,20220705
20220702,5호선,충정로,2567,2025,20220705
20220702,5호선,서대문,9328,7894,20220705
20220702,5호선,광화문,17699,18161,20220705
20220702,5호선,종로3가,13858,14614,20220705
20220702,5호선,을지로4가,3633,4035,20220705
20220702,5호선,동대문역사문화공원,1275,1554,20220705
20220702,5호선,청구,2645,2337,20220705
20220702,5호선,신금호,4376,4466,20220705
20220702,5호선,행당,5790,4915,20220705
20220702,5호선,왕십리,3570,4536,20220705
20220702,5호선,마장,4032,3617,20220705
20220702,5호선,답십리,11007,9732,20220705
20220702,5호선,장한평,11958,11557,20220705
20220702,5호선,군자,8636,9801,20220705
20220702,5호선,아차산,13355,12976,20220705
20220702,5호선,광나루,11065,10360,20220705
20220702,5호선,천호,18508,17585,20220705
20220702,5호선,강동,13926,13027,20220705
20220702,5호선,길동,6491,6656,20220705
20220702,5호선,굽은다리,7871,7480,20220705
20220702,5호선,명일,6591,6397,20220705
20220702,5호선,고덕,6620,6365,20220705
20220702,5호선,상일동,10087,9261,20220705
20220702,5호선,둔촌동,6127,6053,20220705
20220702,5호선,올림픽공원,3618,3289,20220705
20220702,5호선,방이,5408,5254,20220705
20220702,5호선,오금,2060,1968,20220705
20220702,5호선,개롱,4351,4551,20220705
20220702,5호선,거여,6852,6278,20220705
20220702,5호선,마천,4999,5011,20220705
20220702,5호선,강일,3269,3004,20220705
20220702,5호선,미사,13161,13099,20220705
20220702,5호선,하남풍산,3118,3088,20220705
20220702,5호선,하남시청,5914,5692,20220705
20220702,5호선,하남검단산,5939,5801,20220705
20220702,6호선,응암,13262,12972,20220705
20220702,6호선,역촌,2866,3210,20220705
20220702,6호선,불광,4127,3744,20220705
20220702,6호선,독바위,2256,2468,20220705
20220702,6호선,연신내,1,0,20220705
20220702,6호선,구산,5719,4290,20220705
20220702,6호선,새절,9161,8515,20220705
20220702,6호선,증산,7795,7494,20220705
20220702,6호선,디지털미디어시티,7871,8119,20220705
20220702,6호선,월드컵경기장,4625,4874,20220705
20220702,6호선,마포구청,9856,8516,20220705
20220702,6호선,망원,13218,14464,20220705
20220702,6호선,합정,13379,13218,20220705
20220702,6호선,상수,8776,11238,20220705
20220702,6호선,광흥창,5741,5288,20220705
20220702,6호선,대흥,5917,6087,20220705
20220702,6호선,공덕,11282,10549,20220705
20220702,6호선,효창공원앞,5207,4427,20220705
20220702,6호선,삼각지,9757,5309,20220705
20220702,6호선,녹사평,6340,6831,20220705
20220702,신림선,서울대벤처타운,5908,5274,20220705
20220702,신림선,관악산,4560,4645,20220705
20220702,안산선,산본,13667,14621,20220705
20220702,안산선,대야미,4203,3710,20220705
20220702,안산선,반월,3734,3536,20220705
20220702,안산선,상록수,13188,13069,20220705
20220702,안산선,한대앞,7502,7343,20220705
20220702,안산선,중앙,16894,17784,20220705
20220702,안산선,고잔,7147,6993,20220705
20220702,안산선,초지,3812,3703,20220705
20220702,안산선,안산,10102,10336,20220705
20220702,안산선,신길온천,1576,1459,20220705
20220702,안산선,정왕,7232,7267,20220705
20220702,9호선,염창,13085,11908,20220705
20220702,5호선,양평,3851,3501,20220705
20220702,7호선,중곡,7264,6648,20220705
20220702,6호선,이태원,16805,21962,20220705
20220702,6호선,한강진,9961,12453,20220705
20220702,6호선,버티고개,1644,1600,20220705
20220702,6호선,약수,2697,2712,20220705
20220702,장항선,쌍용,1781,1571,20220705
20220702,장항선,아산,3315,3261,20220705
20220702,장항선,탕정,740,703,20220705
20220702,장항선,배방,1245,1164,20220705
20220702,장항선,온양온천,3933,3944,20220705
20220702,장항선,신창,1141,1090,20220705
20220702,중앙선,회기,21667,20502,20220705
20220702,중앙선,중랑,4709,4507,20220705
20220702,중앙선,상봉,5191,5153,20220705
20220702,중앙선,망우,7210,7003,20220705
20220702,중앙선,양원,2089,1899,20220705
20220702,중앙선,구리,10993,11296,20220705
20220702,중앙선,도농,8004,7462,20220705
20220702,중앙선,양정,612,514,20220705
