사용일자,노선명,역명,승차총승객수,하차총승객수
20200108,중앙선,양평,3562,3679
20200108,중앙선,오빈,325,302
20200108,중앙선,용문,1719,1721
20200108,중앙선,운길산,550,520
20200108,중앙선,원덕,391,390
20200108,중앙선,중랑,6188,6121
20200108,중앙선,지평,55,33
20200108,중앙선,팔당,739,765
20200108,중앙선,회기,29103,28103
20200109,1호선,동대문,14278,15133
20200109,1호선,동묘앞,9238,9535
20200109,1호선,서울역,60442,56118
20200109,1호선,시청,29495,30356
20200109,1호선,신설동,17253,16807
20200109,1호선,제기동,23311,23946
20200109,1호선,종각,52172,50502
20200109,1호선,종로3가,38204,36550
20200109,1호선,종로5가,30457,30412
20200109,1호선,청량리(서울시립대입구),26227,26293
20200109,2호선,강남,122108,122689
20200109,2호선,강변(동서울터미널),43484,42152
20200109,2호선,건대입구,45379,48977
20200109,2호선,교대(법원.검찰청),44432,50549
20200109,2호선,구로디지털단지,74410,74750
20200109,2호선,구의(광진구청),28044,27362
20200109,2호선,낙성대,33057,32117
20200109,2호선,당산,23201,26573
20200109,2호선,대림(구로구청),30541,30980
20200109,2호선,도림천,1394,1533
20200109,2호선,동대문역사문화공원,17785,20386
20200109,2호선,뚝섬,22796,24258
20200109,2호선,문래,25201,25291
20200109,2호선,방배,21153,21895
20200109,2호선,봉천,28276,26465
20200109,2호선,사당,48175,52514
20200109,2호선,삼성(무역센터),66574,68156
20200109,2호선,상왕십리,16334,15916
20200109,2호선,서울대입구(관악구청),58465,56650
20200109,2호선,서초,26646,26719
20200109,2호선,선릉,70061,62554
20200109,2호선,성수,37067,40438
20200109,2호선,시청,31589,30628
20200109,2호선,신답,1847,2046
20200109,2호선,신당,16310,16835
20200109,2호선,신대방,31710,30115
20200109,2호선,신도림,63232,62383
20200109,2호선,신림,75995,73872
20200109,2호선,신설동,4173,4194
20200109,2호선,신정네거리,11015,11377
20200109,2호선,신촌,48589,49992
20200109,2호선,아현,11480,11053
20200109,2호선,양천구청,8346,8838
20200109,2호선,역삼,62826,70001
20200109,2호선,영등포구청,27046,27281
20200109,2호선,왕십리(성동구청),20789,17081
20200109,2호선,용답,2893,2940
20200109,2호선,용두(동대문구청),2761,2923
20200109,2호선,을지로3가,27948,27815
20200109,2호선,을지로4가,15823,15865
20200109,2호선,을지로입구,58484,58937
20200109,2호선,이대,17525,18520
20200109,2호선,잠실(송파구청),93980,91824
20200109,2호선,잠실나루,19233,18738
20200109,2호선,잠실새내,26759,26628
20200109,2호선,종합운동장,9493,10260
20200109,2호선,충정로(경기대입구),12595,13286
20200109,2호선,한양대,10716,11331
20200109,2호선,합정,36666,38678
20200109,2호선,홍대입구,77947,82743
20200109,3호선,가락시장,11730,11413
20200109,3호선,경복궁(정부서울청사),24899,24889
20200109,3호선,경찰병원,9450,9432
20200109,3호선,고속터미널,55859,54515
20200109,3호선,교대(법원.검찰청),18310,11708
20200109,3호선,구파발,25276,23530
20200109,3호선,금호,9673,8917
20200109,3호선,남부터미널(예술의전당),36964,37342
20200109,3호선,녹번,16023,14191
20200109,3호선,대청,11697,10660
20200109,3호선,대치,14576,14119
20200109,3호선,도곡,6745,6820
20200109,3호선,독립문,8309,8635
20200109,3호선,동대입구,11380,12329
20200109,3호선,매봉,14072,13474
20200109,3호선,무악재,4658,4724
20200109,3호선,불광,19548,21038
20200109,3호선,수서,20551,20517
20200109,3호선,신사,37854,40867
20200109,3호선,안국,26951,28539
20200109,3호선,압구정,39926,43481
20200109,3호선,약수,15812,15479
20200109,3호선,양재(서초구청),49007,52970
20200109,3호선,연신내,45242,43232
20200109,3호선,오금,8072,7146
20200109,3호선,옥수,10793,11080
20200109,3호선,을지로3가,13777,14150
20200109,3호선,일원,12415,12329
20200109,3호선,잠원,7182,6969
20200109,3호선,종로3가,12892,15417
20200109,3호선,지축,2187,2266
20200109,3호선,학여울,2159,2200
20200109,3호선,홍제,20698,19558
20200109,4호선,길음,24938,23760
20200109,4호선,남태령,1449,1287
20200109,4호선,노원,23973,27155
20200109,4호선,당고개,14236,13146
20200109,4호선,동대문,26563,26935
20200109,4호선,동대문역사문화공원,23143,21124
20200109,4호선,동작(현충원),2519,2635
20200109,4호선,명동,34426,37557
20200109,4호선,미아(서울사이버대학),18187,17209
20200109,4호선,미아사거리,33487,32676
20200109,4호선,사당,31637,27159
20200109,4호선,삼각지,5883,6696
20200109,4호선,상계,22743,20691
20200109,4호선,서울역,15727,24805
20200109,4호선,성신여대입구(돈암),25136,24201
20200109,4호선,수유(강북구청),41075,41161
20200109,4호선,숙대입구(갈월),16710,16611
20200109,4호선,신용산,19778,20686
20200109,4호선,쌍문,35939,32596
20200109,4호선,이촌(국립중앙박물관),9703,10477
20200109,4호선,창동,31575,33501
20200109,4호선,총신대입구(이수),23977,26307
20200109,4호선,충무로,35730,36502
20200109,4호선,한성대입구(삼선교),16114,15662
20200109,4호선,혜화,42184,42832
20200109,4호선,회현(남대문시장),33108,35431
20200109,5호선,강동,23339,20499
20200109,5호선,개롱,7954,8028
20200109,5호선,개화산,6585,6178
20200109,5호선,거여,8939,8324
20200109,5호선,고덕,11064,11022
20200109,5호선,공덕,16925,18163
20200109,5호선,광나루(장신대),15582,13973
20200109,5호선,광화문(세종문화회관),40484,42765
20200109,5호선,군자(능동),12429,13665
20200109,5호선,굽은다리(강동구민회관앞),10913,10341
20200109,5호선,길동,8716,9177
20200109,5호선,김포공항,8901,8697
20200109,5호선,까치산,33710,32270
20200109,5호선,답십리,18563,16869
20200109,5호선,동대문역사문화공원,3471,4199
20200109,5호선,둔촌동,10366,10186
20200109,5호선,마곡,8619,8090
20200109,5호선,마장,6824,6481
20200109,5호선,마천,5751,5815
20200109,5호선,마포,17356,17840
20200109,5호선,명일,9892,10419
20200109,5호선,목동,20975,22686
20200109,5호선,발산,22797,22874
20200109,5호선,방이,8895,9238
20200109,5호선,방화,8039,7677
20200109,5호선,상일동,17902,15203
20200109,5호선,서대문,21785,22616
20200109,5호선,송정,8280,7665
20200109,5호선,신금호,7273,7262
20200109,5호선,신길,4011,4562
20200109,5호선,신정(은행정),15867,12351
20200109,5호선,아차산(어린이대공원후문),15726,15277
20200109,5호선,애오개,8533,8565
20200109,5호선,양평,8256,8172
20200109,5호선,여의나루,8100,8675
20200109,5호선,여의도,31251,33186
20200109,5호선,영등포구청,4346,4568
20200109,5호선,영등포시장,11257,11652
20200109,5호선,오금,4196,4163
20200109,5호선,오목교(목동운동장앞),27714,29835
20200109,5호선,올림픽공원(한국체대),5037,4188
20200109,5호선,왕십리(성동구청),5501,6200
20200109,5호선,우장산,17112,16862
20200109,5호선,을지로4가,7084,7145
20200109,5호선,장한평,21702,21587
20200109,5호선,종로3가,18461,17424
20200109,5호선,천호(풍납토성),21594,22790
20200109,5호선,청구,4797,4337
20200109,5호선,충정로(경기대입구),5500,5732
20200109,5호선,행당,9939,8837
20200109,5호선,화곡,33815,31383
20200109,6호선,고려대(종암),9913,9575
20200109,6호선,공덕,21999,21553
20200109,6호선,광흥창(서강),11293,10824
20200109,6호선,구산,8829,6760
20200109,6호선,녹사평(용산구청),5923,5849
20200109,6호선,대흥(서강대앞),9833,10270
20200109,6호선,독바위,3320,3468
20200109,6호선,돌곶이,10100,9545
20200109,6호선,동묘앞,9516,9807
20200109,6호선,디지털미디어시티,16024,17581
20200109,6호선,마포구청,16908,15277
20200109,6호선,망원,16504,17689
20200109,6호선,버티고개,2778,2588
20200109,6호선,보문,8554,7835
20200109,6호선,봉화산(서울의료원),11419,10161
20200109,6호선,불광,5424,5291
20200109,6호선,삼각지,7405,6401
20200109,6호선,상수,10981,12151
20200109,6호선,상월곡(한국과학기술연구원),8205,7414
20200109,6호선,새절(신사),14905,14184
20200109,6호선,석계,14598,14958
20200109,6호선,신내,1,0
20200109,6호선,신당,9715,10214
20200109,6호선,안암(고대병원앞),13818,13458
20200109,6호선,약수,4374,4476
20200109,6호선,역촌,4568,5253
20200109,6호선,월곡(동덕여대),13754,13443
20200109,6호선,월드컵경기장(성산),5173,5321
20200109,6호선,응암,19911,19683
20200109,6호선,이태원,13483,14648
20200109,6호선,증산(명지대앞),11652,11191
20200109,6호선,창신,4302,3409
20200109,6호선,청구,4477,4785
20200109,6호선,태릉입구,6274,7248
20200109,6호선,한강진,8580,9996
20200109,6호선,합정,15817,15031
20200109,6호선,화랑대(서울여대입구),14002,10536
20200109,6호선,효창공원앞,8229,7579
20200109,7호선,가산디지털단지,50862,51370
20200109,7호선,강남구청,18520,20611
20200109,7호선,건대입구,17203,18067
20200109,7호선,고속터미널,20734,17341
20200109,7호선,공릉(서울과학기술대),13775,13744
20200109,7호선,광명사거리,27902,27261
20200109,7호선,군자(능동),16820,13023
20200109,7호선,굴포천,10527,11014
20200109,7호선,까치울,8169,7701
20200109,7호선,남구로,18502,19843
20200109,7호선,남성,13381,12367
20200109,7호선,내방,16678,17200
20200109,7호선,노원,24017,25452
20200109,7호선,논현,23745,26052
20200109,7호선,대림(구로구청),9806,9783
20200109,7호선,도봉산,9932,11413
20200109,7호선,뚝섬유원지,8012,7823
20200109,7호선,마들,13832,13036
20200109,7호선,먹골,11985,11744
20200109,7호선,면목,17351,16801
20200109,7호선,반포,7195,7092
20200109,7호선,보라매,11243,11296
20200109,7호선,부천시청,14379,14169
20200109,7호선,부천종합운동장,5236,4456
20200109,7호선,부평구청,13676,11073
20200109,7호선,사가정,17496,17648
20200109,7호선,삼산체육관,5826,5190
20200109,7호선,상도,12868,12131
20200109,7호선,상동,16086,16492
20200109,7호선,상봉(시외버스터미널),19320,18497
20200109,7호선,수락산,14344,14429
20200109,7호선,숭실대입구(살피재),14894,14757
20200109,7호선,신대방삼거리,19219,18474
20200109,7호선,신중동,16941,16838
20200109,7호선,신풍,12833,12361
20200109,7호선,어린이대공원(세종대),14397,14009
20200109,7호선,온수(성공회대입구),11699,10860
20200109,7호선,용마산,6853,6443
20200109,7호선,이수,19416,18916
20200109,7호선,장승배기,12434,12044
20200109,7호선,장암,2719,914
20200109,7호선,중계,17624,15982
20200109,7호선,중곡,11338,10531
20200109,7호선,중화,12796,12524
20200109,7호선,천왕,11429,10414
20200109,7호선,철산,26344,26938
20200109,7호선,청담,23721,27140
20200109,7호선,춘의,10765,10491
20200109,7호선,태릉입구,9437,8907
20200109,7호선,하계,21014,19859
20200109,7호선,학동,27002,29820
20200109,8호선,가락시장,9632,10833
20200109,8호선,강동구청,12843,13240
20200109,8호선,남한산성입구(성남법원.검찰청),15490,13971
20200109,8호선,단대오거리,12249,11715
20200109,8호선,모란,7101,5283
20200109,8호선,몽촌토성(평화의문),6575,7025
20200109,8호선,문정,24478,25639
20200109,8호선,복정,12602,10534
20200109,8호선,산성,6051,5965
20200109,8호선,석촌,9540,10935
20200109,8호선,송파,11116,10553
20200109,8호선,수진,6649,6249
20200109,8호선,신흥,5481,5968
20200109,8호선,암사,22078,19381
20200109,8호선,잠실(송파구청),18350,20954
20200109,8호선,장지,20583,19515
20200109,8호선,천호(풍납토성),19918,22487
20200109,9호선,가양,23243,22574
20200109,9호선,개화,3111,2169
20200109,9호선,고속터미널,14992,20408
20200109,9호선,공항시장,3266,3668
20200109,9호선,구반포,3544,3674
20200109,9호선,국회의사당,19853,19736
20200109,9호선,김포공항,9602,12727
20200109,9호선,노들,5218,4472
20200109,9호선,노량진,33624,34394
20200109,9호선,당산,21701,21101
20200109,9호선,동작(현충원),2094,1651
20200109,9호선,등촌,12275,12331
20200109,9호선,마곡나루,11572,11733
20200109,9호선,사평,3768,3639
20200109,9호선,샛강,6828,7099
20200109,9호선,선유도,8665,8317
20200109,9호선,신논현,40184,40552
20200109,9호선,신목동,4541,4133
20200109,9호선,신반포,3753,3814
20200109,9호선,신방화,7803,7690
20200109,9호선,양천향교,10240,10639
20200109,9호선,여의도,28172,27489
20200109,9호선,염창,19731,19028
20200109,9호선,증미,8049,8213
20200109,9호선,흑석(중앙대입구),10139,10731
20200109,9호선2~3단계,둔촌오륜,1137,1140
20200109,9호선2~3단계,봉은사,20102,20253
20200109,9호선2~3단계,삼성중앙,7353,7760
20200109,9호선2~3단계,삼전,6939,6625
20200109,9호선2~3단계,석촌,8227,6905
20200109,9호선2~3단계,석촌고분,6317,6237
20200109,9호선2~3단계,선정릉,10337,11199
20200109,9호선2~3단계,송파나루,4736,5117
20200109,9호선2~3단계,언주,11335,11411
20200109,9호선2~3단계,올림픽공원(한국체대),5876,5803
20200109,9호선2~3단계,종합운동장,5076,4845
20200109,9호선2~3단계,중앙보훈병원,10521,9559
20200109,9호선2~3단계,한성백제,2652,2378
20200109,경강선,경기광주,7975,7452
20200109,경강선,곤지암,2135,2023
20200109,경강선,부발,1903,1771
20200109,경강선,삼동,2636,2251
20200109,경강선,세종대왕릉,302,286
20200109,경강선,신둔도예촌,1281,1197
20200109,경강선,여주,1968,1901
20200109,경강선,이매,1238,1023
20200109,경강선,이천,2879,2895
20200109,경강선,초월,3012,2830
20200109,경강선,판교,4997,5099
20200109,경부선,가산디지털단지,21101,24259
20200109,경부선,관악,8944,8335
20200109,경부선,광명,3394,2553
20200109,경부선,구로,21116,21371
20200109,경부선,군포,8253,8106
20200109,경부선,금정,29717,30447
20200109,경부선,금천구청,13618,13053
20200109,경부선,남영,11852,12516
20200109,경부선,노량진,12188,11574
20200109,경부선,당정,7485,6960
20200109,경부선,대방,16247,16560
20200109,경부선,독산,18923,19632
20200109,경부선,두정,5134,5068
20200109,경부선,명학,10311,9972
20200109,경부선,병점,16082,16210
20200109,경부선,서동탄,1969,1566
20200109,경부선,서울역,6847,1587
20200109,경부선,서정리,5423,5545
20200109,경부선,석수,12330,10705
20200109,경부선,성균관대,16248,15797
20200109,경부선,성환,3461,3397
20200109,경부선,세류,3774,3467
20200109,경부선,세마,3016,2645
20200109,경부선,송탄,4347,4159
20200109,경부선,수원,41907,44311
20200109,경부선,신길,10833,9013
20200109,경부선,신도림,4296,4403
20200109,경부선,안양,26150,26285
20200109,경부선,영등포,48938,50808
20200109,경부선,오산,9986,9988
20200109,경부선,오산대,3119,2698
20200109,경부선,용산,40784,41838
20200109,경부선,의왕,10384,10101
20200109,경부선,지제,2614,2311
20200109,경부선,직산,795,844
20200109,경부선,진위,1633,1469
20200109,경부선,천안,5750,5806
20200109,경부선,평택,12691,12144
20200109,경부선,화서,8847,8480
20200109,경원선,가능,7365,7014
20200109,경원선,광운대,9561,8904
20200109,경원선,녹양,5436,5097
20200109,경원선,녹천,5457,4434
20200109,경원선,덕계,2684,2304
20200109,경원선,덕정,6410,6077
20200109,경원선,도봉,6949,6628
20200109,경원선,도봉산,8172,4965
20200109,경원선,동두천,2205,2510
20200109,경원선,동두천중앙,3790,3581
20200109,경원선,망월사,8326,8387
20200109,경원선,방학,10994,10456
20200109,경원선,보산,1543,1567
20200109,경원선,서빙고,2091,1993
20200109,경원선,석계,10286,11760
20200109,경원선,소요산,3334,2599
20200109,경원선,신이문,10129,9194
20200109,경원선,양주,9112,8524
20200109,경원선,옥수,50,28
20200109,경원선,왕십리(성동구청),17159,18876
20200109,경원선,외대앞,10130,9983
20200109,경원선,월계,6643,6193
20200109,경원선,응봉,2051,1778
20200109,경원선,의정부,21330,21921
20200109,경원선,이촌(국립중앙박물관),4544,3554
20200109,경원선,지행,7517,7420
20200109,경원선,청량리(서울시립대입구),17002,18056
20200109,경원선,한남,5185,5029
20200109,경원선,회룡,14525,13905
20200109,경의선,가좌,6113,5605
20200109,경의선,강매,3376,2813
20200109,경의선,검암,1,0
20200109,경의선,곡산,605,627
20200109,경의선,공덕,4341,3670
20200109,경의선,금릉,5050,4886
20200109,경의선,금촌,7165,7010
20200109,경의선,능곡,4106,3651
20200109,경의선,디지털미디어시티,2695,2582
20200109,경의선,문산,6195,6157
20200109,경의선,백마,7751,7165
20200109,경의선,서강대,2512,2424
20200109,경의선,서울역,4893,6351
20200109,경의선,수색,2767,2890
20200109,경의선,신촌,1030,1389
20200109,경의선,야당,6284,6048
20200109,경의선,운정,6798,6252
20200109,경의선,월롱,2335,2006
20200109,경의선,일산,10326,9743
20200109,경의선,탄현,8496,8258
20200109,경의선,파주,1298,914
20200109,경의선,풍산,6155,5701
20200109,경의선,행신,9075,8710
20200109,경의선,홍대입구,2131,2600
20200109,경의선,화전,2061,1851
20200109,경의선,효창공원앞,3321,3607
20200109,경인선,간석,7184,6797
20200109,경인선,개봉,26006,26184
20200109,경인선,구일,7322,7358
20200109,경인선,도원,3846,4030
20200109,경인선,도화,4354,3957
20200109,경인선,동암,18582,18455
20200109,경인선,동인천,17709,16778
20200109,경인선,백운,8822,8598
20200109,경인선,부개,10029,9302
20200109,경인선,부천,40007,40702
20200109,경인선,부평,37097,39742
20200109,경인선,소사,11234,10518
20200109,경인선,송내,34575,33988
20200109,경인선,역곡,32517,32125
20200109,경인선,오류동,13948,12948
20200109,경인선,온수(성공회대입구),7737,7584
20200109,경인선,인천,3981,3030
20200109,경인선,제물포,11833,11213
20200109,경인선,주안,23277,21193
20200109,경인선,중동,10820,10074
20200109,경춘선,가평,1963,2152
20200109,경춘선,갈매,3092,2573
20200109,경춘선,강촌,367,339
20200109,경춘선,굴봉산,121,151
20200109,경춘선,금곡,1731,1684
20200109,경춘선,김유정,302,331
20200109,경춘선,남춘천,2685,2733
20200109,경춘선,대성리,508,517
20200109,경춘선,마석,4019,3936
20200109,경춘선,백양리,197,255
20200109,경춘선,별내,2881,2746
20200109,경춘선,사릉,3674,3425
20200109,경춘선,상천,244,230
20200109,경춘선,신내,1490,1497
20200109,경춘선,천마산,1662,1527
20200109,경춘선,청평,2115,1975
20200109,경춘선,춘천,1646,1393
20200109,경춘선,퇴계원,4113,3734
20200109,경춘선,평내호평,6573,6335
20200109,공항철도 1호선,검암,9058,8628
20200109,공항철도 1호선,계양,11141,10085
20200109,공항철도 1호선,공덕,2759,3685
20200109,공항철도 1호선,공항화물청사,2943,3313
20200109,공항철도 1호선,김포공항,12266,7285
20200109,공항철도 1호선,디지털미디어시티,16625,14632
20200109,공항철도 1호선,마곡나루,8228,7250
20200109,공항철도 1호선,서울역,12892,10708
20200109,공항철도 1호선,영종,3174,3244
20200109,공항철도 1호선,운서,7879,8018
20200109,공항철도 1호선,인천공항1터미널,15464,15224
20200109,공항철도 1호선,인천공항2터미널,5429,4747
20200109,공항철도 1호선,청라국제도시,7774,7276
20200109,공항철도 1호선,홍대입구,11889,12165
20200109,과천선,경마공원,2506,2601
20200109,과천선,과천,5946,5306
20200109,과천선,대공원,2839,2973
20200109,과천선,범계,32153,29999
20200109,과천선,선바위,10418,8913
20200109,과천선,인덕원,29195,30145
20200109,과천선,정부과천청사,12776,12771
20200109,과천선,평촌,21739,21447
20200109,분당선,가천대,8485,9491
20200109,분당선,강남구청,11443,13269
20200109,분당선,개포동,4032,4164
20200109,분당선,구룡,1827,1743
20200109,분당선,구성,5839,5923
20200109,분당선,기흥,11862,11134
20200109,분당선,대모산입구,3950,3699
20200109,분당선,도곡,7979,7937
20200109,분당선,망포,16081,15199
20200109,분당선,매교,2619,2647
20200109,분당선,매탄권선,5142,4911
20200109,분당선,모란,30291,31632
20200109,분당선,미금,20330,21543
20200109,분당선,보정,3156,2774
20200109,분당선,상갈,6692,6156
20200109,분당선,서울숲,9776,9888
20200109,분당선,서현,32984,33389
20200109,분당선,선릉,15255,24816
20200109,분당선,선정릉,9432,10138
20200109,분당선,수내,16684,16767
20200109,분당선,수서,16513,16902
20200109,분당선,수원,9565,6892
20200109,분당선,수원시청,13118,14556
20200109,분당선,신갈,5816,5658
20200109,분당선,압구정로데오,19323,21823
20200109,분당선,야탑,33473,34667
20200109,분당선,영통,10488,10465
20200109,분당선,오리,15085,12718
20200109,분당선,이매,6820,6599
20200109,분당선,정자,21015,22393
20200109,분당선,죽전,16808,18304
20200109,분당선,청명,5223,4862
20200109,분당선,태평,15899,15762
20200109,분당선,한티,17207,18178
20200109,수인선,남동인더스파크,2332,2556
20200109,수인선,달월,69,49
20200109,수인선,소래포구,5123,4658
20200109,수인선,송도,2805,2672
20200109,수인선,숭의,4174,3925
20200109,수인선,신포,1974,2015
20200109,수인선,연수,5063,5070
20200109,수인선,원인재,4739,4883
20200109,수인선,월곶,2762,2570
20200109,수인선,인천,1085,1826
20200109,수인선,인천논현,6599,7106
20200109,수인선,인하대,5859,5492
20200109,수인선,호구포,4059,3991
20200109,안산선,고잔,9171,9131
20200109,안산선,대야미,5441,4875
20200109,안산선,반월,5282,4978
20200109,안산선,산본,20155,21551
20200109,안산선,상록수,21155,20876
20200109,안산선,수리산,4875,3788
20200109,안산선,신길온천,1772,1578
20200109,안산선,안산,13927,12351
20200109,안산선,오이도,10410,10020
20200109,안산선,정왕,7670,8183
20200109,안산선,중앙,18818,19446
20200109,안산선,초지,4439,4443
20200109,안산선,한대앞,9028,8864
20200109,우이신설선,4.19민주묘지,2923,2766
20200109,우이신설선,가오리,4655,4526
20200109,우이신설선,보문,1730,1754
20200109,우이신설선,북한산보국문,6410,6125
20200109,우이신설선,북한산우이,2756,2357
20200109,우이신설선,삼양,2118,2221
20200109,우이신설선,삼양사거리,2726,2807
20200109,우이신설선,성신여대입구(돈암),3906,4326
20200109,우이신설선,솔밭공원,2606,2638
20200109,우이신설선,솔샘,6450,5850
20200109,우이신설선,신설동,2262,2333
20200109,우이신설선,정릉,4864,4517
20200109,우이신설선,화계,3637,3444
20200109,일산선,대곡,1810,1264
20200109,일산선,대화,17484,13567
20200109,일산선,마두,9701,10026
20200109,일산선,백석,12632,12788
20200109,일산선,삼송,20250,19374
20200109,일산선,원당,13130,12392
20200109,일산선,원흥,10472,9854
20200109,일산선,정발산,8945,9314
20200109,일산선,주엽,11019,11411
20200109,일산선,화정,21394,21904
20200109,장항선,배방,1060,1058
20200109,장항선,봉명,1389,1394
20200109,장항선,신창(순천향대),1097,1130
20200109,장항선,쌍용(나사렛대),2166,2007
20200109,장항선,아산,2699,2276
20200109,장항선,온양온천,5424,5454
20200109,중앙선,구리,15555,15724
20200109,중앙선,국수,926,918
20200109,중앙선,덕소,6777,6756
20200109,중앙선,도농,11451,10094
20200109,중앙선,도심,3084,2449
20200109,중앙선,망우,8635,8493
20200109,중앙선,상봉(시외버스터미널),6744,6382
20200109,중앙선,신원,232,177
20200109,중앙선,아신,534,562
20200109,중앙선,양수,1903,1900
20200109,중앙선,양원,1674,1802
20200109,중앙선,양정,894,718
20200109,중앙선,양평,3241,3242
20200109,중앙선,오빈,308,330
20200109,중앙선,용문,1963,1974
20200109,중앙선,운길산,648,607
20200109,중앙선,원덕,363,358
20200109,중앙선,중랑,6233,5899
20200109,중앙선,지평,49,51
20200109,중앙선,팔당,787,759
20200109,중앙선,회기,28884,27661
20200110,1호선,동대문,14807,15757
20200110,1호선,동묘앞,9564,10021
20200110,1호선,서울역,69054,62678
20200110,1호선,시청,30140,30776
20200110,1호선,신설동,17908,17295
20200110,1호선,제기동,23450,23977
20200110,1호선,종각,53635,53341
20200110,1호선,종로3가,39544,38798
20200110,1호선,종로5가,31091,31475
20200110,1호선,청량리(서울시립대입구),27291,27721
20200110,2호선,강남,127610,134985
20200110,2호선,강변(동서울터미널),48874,47726
20200110,2호선,건대입구,48335,55832
20200110,2호선,교대(법원.검찰청),45534,52120
20200110,2호선,구로디지털단지,76485,76975
20200110,2호선,구의(광진구청),28773,27956
20200110,2호선,낙성대,34283,32143
20200110,2호선,당산,24242,27880
20200110,2호선,대림(구로구청),31368,32173
20200110,2호선,도림천,1400,1493
20200110,2호선,동대문역사문화공원,18253,21559
20200110,2호선,뚝섬,23416,24835
20200110,2호선,문래,25387,25694
20200110,2호선,방배,21755,22132
20200110,2호선,봉천,29459,26425
20200110,2호선,사당,52177,57311
20200110,2호선,삼성(무역센터),70726,71802
20200110,2호선,상왕십리,17116,15988
20200110,2호선,서울대입구(관악구청),61977,58717
20200110,2호선,서초,25948,25861
20200110,2호선,선릉,70116,62468
20200110,2호선,성수,37822,40983
20200110,2호선,시청,32103,30978
20200110,2호선,신답,2000,2146
20200110,2호선,신당,16962,17731
20200110,2호선,신대방,32288,30166
20200110,2호선,신도림,65596,65659
20200110,2호선,신림,79361,77355
20200110,2호선,신설동,4735,4723
20200110,2호선,신정네거리,11532,11846
20200110,2호선,신촌,51438,53370
20200110,2호선,아현,11894,11121
20200110,2호선,양천구청,8471,8831
20200110,2호선,역삼,62739,70673
20200110,2호선,영등포구청,27635,27953
20200110,2호선,왕십리(성동구청),21799,18757
20200110,2호선,용답,3122,3017
20200110,2호선,용두(동대문구청),2874,3005
20200110,2호선,을지로3가,28317,28297
20200110,2호선,을지로4가,16313,16254
20200110,2호선,을지로입구,60403,60896
20200110,2호선,이대,18813,19295
20200110,2호선,잠실(송파구청),96532,92917
20200110,2호선,잠실나루,19290,18254
20200110,2호선,잠실새내,28008,29164
20200110,2호선,종합운동장,11358,12773
20200110,2호선,충정로(경기대입구),12589,13402
20200110,2호선,한양대,11160,11630
20200110,2호선,합정,39399,43210
20200110,2호선,홍대입구,83173,95550
20200110,3호선,가락시장,12183,12185
20200110,3호선,경복궁(정부서울청사),25844,26345
20200110,3호선,경찰병원,9617,9555
20200110,3호선,고속터미널,65813,66587
20200110,3호선,교대(법원.검찰청),18792,11979
20200110,3호선,구파발,25440,23298
20200110,3호선,금호,9930,9235
20200110,3호선,남부터미널(예술의전당),40827,40226
20200110,3호선,녹번,16320,14325
20200110,3호선,대청,11884,10700
20200110,3호선,대치,15091,14741
20200110,3호선,도곡,7044,6988
20200110,3호선,독립문,8734,8875
20200110,3호선,동대입구,11484,12390
20200110,3호선,매봉,14175,13630
20200110,3호선,무악재,4679,4720
20200110,3호선,불광,20164,21572
20200110,3호선,수서,22940,21827
20200110,3호선,신사,39918,44161
20200110,3호선,안국,27700,29247
20200110,3호선,압구정,41781,45616
20200110,3호선,약수,16354,15615
20200110,3호선,양재(서초구청),51602,53686
20200110,3호선,연신내,46987,45485
20200110,3호선,오금,8278,7199
20200110,3호선,옥수,11283,11398
20200110,3호선,을지로3가,14135,14502
20200110,3호선,일원,12083,11884
20200110,3호선,잠원,7652,7177
20200110,3호선,종로3가,13205,16182
20200110,3호선,지축,2237,2261
20200110,3호선,충무로,3,0
20200110,3호선,학여울,2927,2935
20200110,3호선,홍제,21494,20062
20200110,4호선,길음,25318,23673
20200110,4호선,남태령,1632,1354
20200110,4호선,노원,24662,29375
20200110,4호선,당고개,14701,13251
20200110,4호선,동대문,26682,27329
20200110,4호선,동대문역사문화공원,23930,21949
20200110,4호선,동작(현충원),2502,2681
20200110,4호선,명동,35429,38048
20200110,4호선,미아(서울사이버대학),18564,17357
20200110,4호선,미아사거리,34470,33656
20200110,4호선,사당,34479,30333
20200110,4호선,삼각지,5959,6801
20200110,4호선,상계,23201,20780
20200110,4호선,서울역,16448,27774
20200110,4호선,성신여대입구(돈암),26244,25238
20200110,4호선,수유(강북구청),42560,42708
20200110,4호선,숙대입구(갈월),17320,17263
20200110,4호선,신용산,21089,21363
20200110,4호선,쌍문,37117,33018
20200110,4호선,이촌(국립중앙박물관),10465,11321
20200110,4호선,창동,33318,35203
20200110,4호선,총신대입구(이수),25228,27925
20200110,4호선,충무로,35878,37292
20200110,4호선,한성대입구(삼선교),16454,15945
20200110,4호선,혜화,44977,46300
20200110,4호선,회현(남대문시장),33025,35040
20200110,5호선,강동,23829,20628
20200110,5호선,개롱,8180,8223
20200110,5호선,개화산,6643,6222
20200110,5호선,거여,9255,8589
20200110,5호선,고덕,11337,11035
20200110,5호선,공덕,17257,18742
20200110,5호선,광나루(장신대),16420,14702
20200110,5호선,광화문(세종문화회관),41489,44117
20200110,5호선,군자(능동),13059,14511
20200110,5호선,굽은다리(강동구민회관앞),10804,10149
20200110,5호선,길동,8931,9478
20200110,5호선,김포공항,9665,8902
