사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200106,수인선,남동인더스파크,2338,2505,2338,2505
20200106,수인선,달월,70,39,70,39
20200106,수인선,소래포구,4463,4137,4463,4137
20200106,수인선,송도,2817,2513,2817,2513
20200106,수인선,숭의,4083,3769,4083,3769
20200106,수인선,신포,1791,1911,1791,1911
20200106,수인선,연수,4837,4876,4837,4876
20200106,수인선,원인재,4516,4600,4516,4600
20200106,수인선,월곶,2425,2351,2425,2351
20200106,수인선,인천,938,1521,938,1521
20200106,수인선,인천논현,6299,6603,6299,6603
20200106,수인선,인하대,5659,5385,5659,5385
20200106,수인선,호구포,3895,3983,3895,3983
20200107,수인선,남동인더스파크,2385,2649,2385,2649
20200107,수인선,달월,76,46,76,46
20200107,수인선,소래포구,4230,3854,4230,3854
20200107,수인선,송도,2606,2371,2606,2371
20200107,수인선,숭의,3791,3557,3791,3557
20200107,수인선,신포,1800,1771,1800,1771
20200107,수인선,연수,4655,4635,4655,4635
20200107,수인선,원인재,4232,4417,4232,4417
20200107,수인선,월곶,2322,2174,2322,2174
20200107,수인선,인천,796,1419,796,1419
20200107,수인선,인천논현,6050,6336,6050,6336
20200107,수인선,인하대,5478,5254,5478,5254
20200107,수인선,호구포,3642,3737,3642,3737
20200108,수인선,남동인더스파크,2321,2554,2321,2554
20200108,수인선,달월,72,52,72,52
20200108,수인선,소래포구,4823,4346,4823,4346
20200108,수인선,송도,2888,2703,2888,2703
20200108,수인선,숭의,4233,3983,4233,3983
20200108,수인선,신포,1897,2073,1897,2073
20200108,수인선,연수,5260,5339,5260,5339
20200108,수인선,원인재,4794,4918,4794,4918
20200108,수인선,월곶,2812,2652,2812,2652
20200108,수인선,인천,951,1649,951,1649
20200108,수인선,인천논현,6578,6948,6578,6948
20200108,수인선,인하대,6017,5647,6017,5647
20200108,수인선,호구포,3925,3947,3925,3947
20200109,수인선,남동인더스파크,2332,2556,2332,2556
20200109,수인선,달월,69,49,69,49
20200109,수인선,소래포구,5123,4658,5123,4658
20200109,수인선,송도,2805,2672,2805,2672
20200109,수인선,숭의,4174,3925,4174,3925
20200109,수인선,신포,1974,2015,1974,2015
