사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200101,5호선,강동,9082,8585,9082,8585
20200101,5호선,개롱,2618,2800,2618,2800
20200101,5호선,개화산,2805,2978,2805,2978
20200101,5호선,거여,3236,3339,3236,3339
20200101,5호선,고덕,3733,3855,3733,3855
20200101,5호선,공덕,4067,4350,4067,4350
20200101,5호선,광나루(장신대),6639,6603,6639,6603
20200101,5호선,광화문(세종문화회관),14455,14112,14455,14112
20200101,5호선,군자(능동),5306,5967,5306,5967
20200101,5호선,굽은다리(강동구민회관앞),4720,4732,4720,4732
20200101,5호선,길동,3548,3645,3548,3645
20200101,5호선,김포공항,7254,7138,7254,7138
20200101,5호선,까치산,14837,14783,14837,14783
20200101,5호선,답십리,6768,6415,6768,6415
20200101,5호선,동대문역사문화공원,913,960,913,960
20200101,5호선,둔촌동,3690,3919,3690,3919
20200101,5호선,마곡,2189,2216,2189,2216
20200101,5호선,마장,2818,2894,2818,2894
20200101,5호선,마천,2513,2886,2513,2886
20200101,5호선,마포,4568,4518,4568,4518
20200101,5호선,명일,3509,3773,3509,3773
20200101,5호선,목동,7142,7638,7142,7638
20200101,5호선,발산,7915,8357,7915,8357
20200101,5호선,방이,3212,3249,3212,3249
20200101,5호선,방화,3953,3966,3953,3966
20200101,5호선,상일동,5804,5654,5804,5654
20200101,5호선,서대문,5058,4839,5058,4839
20200101,5호선,송정,3726,3710,3726,3710
20200101,5호선,신금호,2763,2995,2763,2995
20200101,5호선,신길,1473,1623,1473,1623
20200101,5호선,신정(은행정),5624,5205,5624,5205
20200101,5호선,아차산(어린이대공원후문),11000,10740,11000,10740
20200101,5호선,애오개,2467,2610,2467,2610
20200101,5호선,양평,2100,2272,2100,2272
20200101,5호선,여의나루,3468,3538,3468,3538
20200101,5호선,여의도,4652,4914,4652,4914
20200101,5호선,영등포구청,1138,1093,1138,1093
20200101,5호선,영등포시장,4405,4613,4405,4613
20200101,5호선,오금,1239,1267,1239,1267
20200101,5호선,오목교(목동운동장앞),10151,10853,10151,10853
20200101,5호선,올림픽공원(한국체대),1723,1529,1723,1529
20200101,5호선,왕십리(성동구청),2563,3023,2563,3023
20200101,5호선,우장산,6199,6459,6199,6459
20200101,5호선,을지로4가,1467,1521,1467,1521
20200101,5호선,장한평,7977,7927,7977,7927
20200101,5호선,종로3가,11043,9303,11043,9303
20200101,5호선,천호(풍납토성),10564,10446,10564,10446
20200101,5호선,청구,1683,1629,1683,1629
20200101,5호선,충정로(경기대입구),1129,1203,1129,1203
20200101,5호선,행당,3526,3245,3526,3245
20200101,5호선,화곡,12863,12898,12863,12898
20200102,5호선,강동,22470,19427,22470,19427
20200102,5호선,개롱,7523,7760,7523,7760
20200102,5호선,개화산,6272,5936,6272,5936
20200102,5호선,거여,8822,8140,8822,8140
20200102,5호선,고덕,10677,10649,10677,10649
20200102,5호선,공덕,15677,16832,15677,16832
20200102,5호선,광나루(장신대),14691,13291,14691,13291
20200102,5호선,광화문(세종문화회관),38226,40379,38226,40379
20200102,5호선,군자(능동),11784,12826,11784,12826
20200102,5호선,굽은다리(강동구민회관앞),10127,9590,10127,9590
20200102,5호선,길동,8013,8609,8013,8609
20200102,5호선,김포공항,8515,8178,8515,8178
20200102,5호선,까치산,32357,30881,32357,30881
20200102,5호선,답십리,17807,16339,17807,16339
20200102,5호선,동대문역사문화공원,3524,4151,3524,4151
20200102,5호선,둔촌동,9265,9410,9265,9410
20200102,5호선,마곡,7983,7485,7983,7485
20200102,5호선,마장,6308,6003,6308,6003
20200102,5호선,마천,5480,5637,5480,5637
20200102,5호선,마포,15972,16337,15972,16337
20200102,5호선,명일,9333,9585,9333,9585
20200102,5호선,목동,19773,21525,19773,21525
20200102,5호선,발산,21120,21393,21120,21393
20200102,5호선,방이,8089,8304,8089,8304
20200102,5호선,방화,7690,7286,7690,7286
20200102,5호선,상일동,16880,14354,16880,14354
20200102,5호선,서대문,20906,21616,20906,21616
20200102,5호선,송정,7806,7161,7806,7161
