사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200101,4호선,길음,9673,9730,9673,9730
20200101,4호선,남태령,520,439,520,439
20200101,4호선,노원,11762,12768,11762,12768
20200101,4호선,당고개,7021,6731,7021,6731
20200101,4호선,동대문,9042,8577,9042,8577
20200101,4호선,동대문역사문화공원,15484,11770,15484,11770
20200101,4호선,동작(현충원),1407,1537,1407,1537
20200101,4호선,명동,33575,35869,33575,35869
20200101,4호선,미아(서울사이버대학),7422,7244,7422,7244
20200101,4호선,미아사거리,14738,14886,14738,14886
20200101,4호선,사당,13276,11928,13276,11928
20200101,4호선,삼각지,1778,2250,1778,2250
20200101,4호선,상계,9156,8876,9156,8876
20200101,4호선,서울역,6182,14194,6182,14194
20200101,4호선,성신여대입구(돈암),12017,11870,12017,11870
20200101,4호선,수유(강북구청),19290,19269,19290,19269
20200101,4호선,숙대입구(갈월),6152,5855,6152,5855
20200101,4호선,신용산,7217,7115,7217,7115
20200101,4호선,쌍문,14507,13636,14507,13636
20200101,4호선,이촌(국립중앙박물관),2894,3238,2894,3238
20200101,4호선,창동,13293,14456,13293,14456
20200101,4호선,총신대입구(이수),9089,9895,9089,9895
20200101,4호선,충무로,12041,11366,12041,11366
20200101,4호선,한성대입구(삼선교),6777,6979,6777,6979
20200101,4호선,혜화,23671,24403,23671,24403
20200101,4호선,회현(남대문시장),10063,10460,10063,10460
20200101,과천선,경마공원,901,806,901,806
20200101,과천선,과천,2266,2016,2266,2016
20200101,과천선,대공원,1769,1797,1769,1797
20200101,과천선,범계,12483,12506,12483,12506
20200101,과천선,선바위,2779,2858,2779,2858
20200101,과천선,인덕원,10051,10474,10051,10474
20200101,과천선,정부과천청사,5647,4838,5647,4838
20200101,과천선,평촌,5750,5856,5750,5856
20200101,안산선,고잔,3561,3565,3561,3565
20200101,안산선,대야미,2482,2274,2482,2274
20200101,안산선,반월,2352,2516,2352,2516
20200101,안산선,산본,8718,9525,8718,9525
