사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200106,중앙선,구리,15166,15332,15166,15332
20200106,중앙선,국수,822,761,822,761
20200106,중앙선,덕소,6467,6286,6467,6286
20200106,중앙선,도농,11076,9806,11076,9806
20200106,중앙선,도심,2898,2263,2898,2263
20200106,중앙선,망우,8234,8102,8234,8102
20200106,중앙선,상봉(시외버스터미널),6280,6243,6280,6243
20200106,중앙선,신원,221,168,221,168
20200106,중앙선,아신,565,549,565,549
20200106,중앙선,양수,1855,1835,1855,1835
20200106,중앙선,양원,1710,1722,1710,1722
20200106,중앙선,양정,852,731,852,731
20200106,중앙선,양평,3143,3035,3143,3035
20200106,중앙선,오빈,301,305,301,305
20200106,중앙선,용문,1869,1802,1869,1802
20200106,중앙선,운길산,605,499,605,499
20200106,중앙선,원덕,344,305,344,305
20200106,중앙선,중랑,6146,5757,6146,5757
20200106,중앙선,지평,63,49,63,49
20200106,중앙선,팔당,745,699,745,699
20200106,중앙선,회기,27803,27062,27803,27062
20200107,중앙선,구리,14580,14731,14580,14731
20200107,중앙선,국수,663,632,663,632
20200107,중앙선,덕소,6109,5990,6109,5990
20200107,중앙선,도농,10550,9519,10550,9519
20200107,중앙선,도심,2749,2154,2749,2154
20200107,중앙선,망우,7898,7811,7898,7811
20200107,중앙선,상봉(시외버스터미널),6025,6110,6025,6110
20200107,중앙선,신원,125,129,125,129
20200107,중앙선,아신,561,511,561,511
20200107,중앙선,양수,1504,1511,1504,1511
20200107,중앙선,양원,1543,1649,1543,1649
20200107,중앙선,양정,806,651,806,651
20200107,중앙선,양평,2804,2811,2804,2811
20200107,중앙선,오빈,271,260,271,260
20200107,중앙선,용문,1545,1542,1545,1542
20200107,중앙선,운길산,491,444,491,444
20200107,중앙선,원덕,285,288,285,288
20200107,중앙선,중랑,5851,5631,5851,5631
20200107,중앙선,지평,44,35,44,35
20200107,중앙선,팔당,638,650,638,650
20200107,중앙선,회기,26823,26002,26823,26002
20200108,중앙선,구리,15438,15367,15438,15367
20200108,중앙선,국수,807,749,807,749
20200108,중앙선,덕소,6608,6569,6608,6569
20200108,중앙선,도농,11051,9929,11051,9929
20200108,중앙선,도심,2917,2268,2917,2268
20200108,중앙선,망우,8529,8296,8529,8296
20200108,중앙선,상봉(시외버스터미널),6448,6261,6448,6261
20200108,중앙선,신원,185,177,185,177
20200108,중앙선,아신,614,601,614,601
20200108,중앙선,양수,1698,1738,1698,1738
20200108,중앙선,양원,1675,1683,1675,1683
20200108,중앙선,양정,851,752,851,752
20200108,중앙선,양평,3562,3679,3562,3679
20200108,중앙선,오빈,325,302,325,302
20200108,중앙선,용문,1719,1721,1719,1721
20200108,중앙선,운길산,550,520,550,520
20200108,중앙선,원덕,391,390,391,390
20200108,중앙선,중랑,6188,6121,6188,6121
20200108,중앙선,지평,55,33,55,33
20200108,중앙선,팔당,739,765,739,765
20200108,중앙선,회기,29103,28103,29103,28103
20200109,중앙선,구리,15555,15724,15555,15724
20200109,중앙선,국수,926,918,926,918
20200109,중앙선,덕소,6777,6756,6777,6756
20200109,중앙선,도농,11451,10094,11451,10094
20200109,중앙선,도심,3084,2449,3084,2449
20200109,중앙선,망우,8635,8493,8635,8493
20200109,중앙선,상봉(시외버스터미널),6744,6382,6744,6382
20200109,중앙선,신원,232,177,232,177
20200109,중앙선,아신,534,562,534,562
20200109,중앙선,양수,1903,1900,1903,1900
20200109,중앙선,양원,1674,1802,1674,1802
20200109,중앙선,양정,894,718,894,718
20200109,중앙선,양평,3241,3242,3241,3242
20200109,중앙선,오빈,308,330,308,330
20200109,중앙선,용문,1963,1974,1963,1974
20200109,중앙선,운길산,648,607,648,607
20200109,중앙선,원덕,363,358,363,358
20200109,중앙선,중랑,6233,5899,6233,5899
20200109,중앙선,지평,49,51,49,51
20200109,중앙선,팔당,787,759,787,759
20200109,중앙선,회기,28884,27661,28884,27661
20200110,중앙선,구리,16162,16682,16162,16682
20200110,중앙선,국수,773,763,773,763
20200110,중앙선,덕소,7152,6909,7152,6909
20200110,중앙선,도농,11592,10383,11592,10383
20200110,중앙선,도심,3015,2385,3015,2385
20200110,중앙선,망우,9078,8800,9078,8800
20200110,중앙선,상봉(시외버스터미널),7047,6712,7047,6712
20200110,중앙선,신원,179,151,179,151
20200110,중앙선,아신,628,620,628,620
20200110,중앙선,양수,1931,1922,1931,1922
20200110,중앙선,양원,1741,1718,1741,1718
20200110,중앙선,양정,918,809,918,809
20200110,중앙선,양평,3354,3364,3354,3364
20200110,중앙선,오빈,336,318,336,318
20200110,중앙선,용문,3425,3599,3425,3599
20200110,중앙선,운길산,590,558,590,558
20200110,중앙선,원덕,389,414,389,414
20200110,중앙선,중랑,6429,6141,6429,6141
20200110,중앙선,지평,40,37,40,37
20200110,중앙선,팔당,841,845,841,845
20200110,중앙선,회기,29991,28423,29991,28423
20200113,중앙선,구리,15223,15315,15223,15315
20200113,중앙선,국수,805,868,805,868
20200113,중앙선,덕소,6697,6467,6697,6467
20200113,중앙선,도농,11364,10139,11364,10139
20200113,중앙선,도심,2980,2294,2980,2294
20200113,중앙선,망우,8539,8367,8539,8367
20200113,중앙선,상봉(시외버스터미널),6405,6269,6405,6269
20200113,중앙선,신원,190,189,190,189
20200113,중앙선,아신,641,587,641,587
20200113,중앙선,양수,1907,1898,1907,1898
20200113,중앙선,양원,1720,1787,1720,1787
20200113,중앙선,양정,904,751,904,751
20200113,중앙선,양평,4029,4059,4029,4059
20200113,중앙선,오빈,347,337,347,337
20200113,중앙선,용문,1962,1976,1962,1976
20200113,중앙선,운길산,615,543,615,543
20200113,중앙선,원덕,380,355,380,355
20200113,중앙선,중랑,6199,5840,6199,5840
20200113,중앙선,지평,48,31,48,31
20200113,중앙선,팔당,767,729,767,729
20200113,중앙선,회기,28061,27089,28061,27089
20200114,중앙선,구리,15283,15513,15283,15513
