사용일자,호선명,지하철역,승차총승객수,하차총승객수
202002,수인선,인천,700,981
202002,수인선,인천논현,3008,3173
202002,수인선,인하대,2479,2417
202002,수인선,호구포,1797,1821
202002,안산선,고잔,3781,3797
202002,안산선,대야미,2602,2387
202002,안산선,반월,2521,2492
202002,안산선,산본,9491,10296
202002,안산선,상록수,10804,10700
202002,안산선,수리산,2061,1860
202002,안산선,신길온천,765,746
202002,안산선,안산,9203,8271
202002,안산선,오이도,5207,5216
202002,안산선,정왕,4048,4564
202002,안산선,중앙,10604,10556
202002,안산선,초지,1971,1871
202002,안산선,한대앞,4292,4092
202002,우이신설선,4.19민주묘지,1472,1301
202002,우이신설선,가오리,2153,2008
202002,우이신설선,보문,968,1011
202002,우이신설선,북한산보국문,3443,3007
202002,우이신설선,북한산우이,2011,2045
202002,우이신설선,삼양,1167,1193
202002,우이신설선,삼양사거리,1359,1363
202002,우이신설선,성신여대입구,1939,2299
202002,우이신설선,솔밭공원,1271,1238
202002,우이신설선,솔샘,2695,2502
202002,우이신설선,신설동,889,906
202002,우이신설선,정릉,2474,2180
202002,우이신설선,화계,1897,1716
202002,일산선,대곡,839,690
202002,일산선,대화,6911,6285
202002,일산선,마두,3909,3870
202002,일산선,백석,6268,6206
202002,일산선,삼송,9798,9554
202002,일산선,원당,6130,5960
202002,일산선,원흥,4608,4393
202002,일산선,정발산,5816,5736
202002,일산선,주엽,4397,4425
202002,일산선,화정,11410,11765
202002,장항선,배방,589,714
202002,장항선,봉명,534,520
202002,장항선,신창,690,808
202002,장항선,쌍용,1000,1065
202002,장항선,아산,2309,1702
202002,장항선,온양온천,3147,3250
202002,중앙선,구리,6792,7292
202002,중앙선,국수,447,418
202002,중앙선,덕소,3283,3267
202002,중앙선,도농,4744,4691
202002,중앙선,도심,1183,1173
202002,중앙선,망우,4656,4668
202002,중앙선,상봉,3756,3607
202002,중앙선,신원,159,117
202002,중앙선,아신,409,337
202002,중앙선,양수,1295,1265
202002,중앙선,양원,668,768
202002,중앙선,양정,393,327
202002,중앙선,양평,1727,1679
202002,중앙선,오빈,156,155
202002,중앙선,용문,1498,1307
202002,중앙선,운길산,716,588
202002,중앙선,원덕,246,202
202002,중앙선,중랑,3229,3105
202002,중앙선,지평,32,25
202002,중앙선,팔당,867,817
202002,중앙선,회기,15182,14977
202002,1호선,동대문,8585,8264
202002,1호선,동묘앞,7038,7414
202002,1호선,서울역,25308,23887
202002,1호선,시청,10464,10499
202002,1호선,신설동,8939,8247
202002,1호선,제기동,11273,11464
202002,1호선,종각,16464,16077
202002,1호선,종로3가,16577,16260
202002,1호선,종로5가,14262,14243
202002,1호선,청량리,14740,14684
202002,2호선,강남,60264,63003
202002,2호선,강변,27135,27683
202002,2호선,건대입구,29513,33413
202002,2호선,교대,15902,17664
202002,2호선,구로디지털단지,32246,32225
202002,2호선,구의,14527,13993
202002,2호선,낙성대,19638,18143
202002,2호선,당산,11226,12724
202002,2호선,대림,15973,16564
202002,2호선,도림천,709,650
202002,2호선,동대문역사문화공원,10295,11011
202002,2호선,뚝섬,9838,10061
202002,2호선,문래,10979,11370
202002,2호선,방배,8797,8875
202002,2호선,봉천,16031,14659
202002,2호선,사당,26974,29714
202002,2호선,삼성,26857,27110
202002,2호선,상왕십리,8058,7410
202002,2호선,서울대입구,34665,33326
202002,2호선,서초,10034,9485
202002,2호선,선릉,23452,20884
202002,2호선,성수,12992,14299
202002,2호선,시청,7933,7002
202002,2호선,신답,795,912
202002,2호선,신당,9447,9858
202002,2호선,신대방,17893,16960
202002,2호선,신도림,38126,38630
202002,2호선,신림,48116,46191
202002,2호선,신설동,2924,2782
202002,2호선,신정네거리,5982,6121
202002,2호선,신촌,30837,31273
202002,2호선,아현,6284,5986
202002,2호선,양천구청,3567,3715
202002,2호선,역삼,18539,20089
202002,2호선,영등포구청,11827,12045
202002,2호선,왕십리,12043,10231
202002,2호선,용답,1616,1480
202002,2호선,용두,1415,1453
202002,2호선,을지로3가,8267,8300
202002,2호선,을지로4가,6675,6664
202002,2호선,을지로입구,20493,20677
202002,2호선,이대,10424,10748
202002,2호선,잠실,50965,47919
202002,2호선,잠실나루,6184,5956
202002,2호선,잠실새내,14093,14970
202002,2호선,종합운동장,3725,4359
202002,2호선,충정로,5504,5732
202002,2호선,한양대,3153,3329
202002,2호선,합정,23601,26277
202002,2호선,홍대입구,58300,64481
202002,3호선,가락시장,5356,4918
202002,3호선,경복궁,11496,10820
202002,3호선,경찰병원,3629,3487
202002,3호선,고속터미널,38955,38984
202002,3호선,교대,5720,3597
202002,3호선,구파발,11014,10670
202002,3호선,금호,5021,4509
202002,3호선,남부터미널,20116,20010
202002,3호선,녹번,7602,6608
202002,3호선,대청,5102,4760
202002,3호선,대치,8320,7509
202002,3호선,도곡,3007,3250
202002,3호선,독립문,4291,4356
202002,3호선,동대입구,5321,5783
202002,3호선,매봉,4432,4285
202002,3호선,무악재,2178,2219
202002,3호선,불광,10550,11824
202002,3호선,수서,9978,9756
202002,3호선,신사,22722,24326
202002,3호선,안국,9491,10536
202002,3호선,압구정,21832,22969
202002,3호선,약수,8094,7701
202002,3호선,양재,18954,20080
202002,3호선,연신내,26107,24773
202002,3호선,오금,3718,3302
202002,3호선,옥수,5488,5608
202002,3호선,을지로3가,4275,4552
202002,3호선,일원,3942,3867
202002,3호선,잠원,3576,3346
202002,3호선,종로3가,5064,6549
202002,3호선,지축,1516,1576
202002,3호선,충무로,2,0
202002,3호선,학여울,886,898
202002,3호선,홍제,11092,10677
202002,4호선,길음,12635,11927
202002,4호선,남태령,769,503
202002,4호선,노원,14986,16889
202002,4호선,당고개,8665,8113
202002,4호선,동대문,11852,11468
202002,4호선,동대문역사문화공원,12310,10555
202002,4호선,동작,1235,1343
202002,4호선,명동,18542,20647
202002,4호선,미아,10444,9843
202002,4호선,미아사거리,20262,19588
202002,4호선,사당,18252,16139
202002,4호선,삼각지,2531,3132
202002,4호선,상계,12457,11457
202002,4호선,서울역,5728,10993
202002,4호선,성신여대입구,14381,13363
202002,4호선,수유,24431,24515
202002,4호선,숙대입구,8029,7722
202002,4호선,신용산,8008,8331
202002,4호선,쌍문,19867,17605
202002,4호선,이촌,4621,5133
202002,4호선,창동,17539,18783
202002,4호선,총신대입구,12400,13652
202002,4호선,충무로,12997,13220
202002,4호선,한성대입구,9057,8660
202002,4호선,혜화,25125,26258
202002,4호선,회현,14284,14919
202002,5호선,강동,12899,11549
202002,5호선,개롱,3977,4103
202002,5호선,개화산,3336,3212
202002,5호선,거여,4578,4294
202002,5호선,고덕,4660,4677
202002,5호선,공덕,6639,7005
202002,5호선,광나루,8659,7973
202002,5호선,광화문,13899,14295
202002,5호선,군자,7345,8064
202002,5호선,굽은다리,6013,5652
202002,5호선,길동,4783,5004
202002,5호선,김포공항,5151,5011
202002,5호선,까치산,18902,18064
202002,5호선,답십리,9271,8692
202002,5호선,동대문역사문화공원,981,1177
202002,5호선,둔촌동,5204,5127
202002,5호선,마곡,3230,3059
202002,5호선,마장,3382,3219
202002,5호선,마천,3545,3503
202002,5호선,마포,6331,6326
202002,5호선,명일,4693,4623
202002,5호선,목동,10071,10501
202002,5호선,발산,11995,12856
202002,5호선,방이,4598,4367
202002,5호선,방화,3965,3708
202002,5호선,상일동,8080,7274
202002,5호선,서대문,6234,6050
202002,5호선,송정,4513,4423
202002,5호선,신금호,3432,3460
202002,5호선,신길,2045,2185
202002,5호선,신정,7923,6339
202002,5호선,아차산,9369,9005
202002,5호선,애오개,3244,3139
202002,5호선,양평,3148,2912
202002,5호선,여의나루,4250,4373
202002,5호선,여의도,7286,8027
202002,5호선,영등포구청,1642,1694
202002,5호선,영등포시장,6954,7286
202002,5호선,오금,2104,2006
202002,5호선,오목교,15418,16140
202002,5호선,올림픽공원,2048,1843
202002,5호선,왕십리,2848,3447
202002,5호선,우장산,8207,8163
202002,5호선,을지로4가,2617,2955
202002,5호선,장한평,10268,10075
202002,5호선,종로3가,7767,7948
202002,5호선,천호,14603,14521
202002,5호선,청구,2347,1971
202002,5호선,충정로,1691,1584
202002,5호선,행당,4657,4066
202002,5호선,화곡,17905,16389
202002,6호선,고려대,5250,4975
202002,6호선,공덕,9189,8901
202002,6호선,광흥창,4422,4192
202002,6호선,구산,4638,3470
202002,6호선,녹사평,4582,5248
202002,6호선,대흥,4579,4695
202002,6호선,독바위,1618,1831
202002,6호선,돌곶이,5071,4753
202002,6호선,동묘앞,6296,5747
202002,6호선,디지털미디어시티,6176,6401
202002,6호선,마포구청,8148,6964
202002,6호선,망원,10345,11475
202002,6호선,버티고개,1338,1312
202002,6호선,보문,4784,4363
202002,6호선,봉화산,4836,4641
202002,6호선,불광,3368,3059
202002,6호선,삼각지,4454,3547
202002,6호선,상수,7572,9232
202002,6호선,상월곡,3534,3026
202002,6호선,새절,8036,7500
202002,6호선,석계,7862,7714
202002,6호선,신당,6584,5358
202002,6호선,안암,6320,6046
202002,6호선,약수,2340,2324
202002,6호선,역촌,2242,2583
202002,6호선,월곡,6798,6595
202002,6호선,월드컵경기장,3010,3275
202002,6호선,응암,10963,10715
202002,6호선,이태원,13256,17088
202002,6호선,증산,6524,6065
202002,6호선,창신,1820,1473
202002,6호선,청구,2039,2249
202002,6호선,태릉입구,3347,3696
202002,6호선,한강진,6182,7586
202002,6호선,합정,10284,9975
202002,6호선,화랑대,5805,4701
202002,6호선,효창공원앞,3921,3417
202002,7호선,가산디지털단지,12162,11166
202002,7호선,강남구청,9539,10564
202002,7호선,건대입구,9957,10716
202002,7호선,고속터미널,12644,9948
202002,7호선,공릉,7696,7626
202002,7호선,광명사거리,15797,15698
202002,7호선,군자,9453,7136
202002,7호선,굴포천,5586,5727
202002,7호선,까치울,4450,4419
202002,7호선,남구로,7349,7877
202002,7호선,남성,6766,6254
202002,7호선,내방,6694,6708
202002,7호선,노원,13662,14510
202002,7호선,논현,10311,11458
202002,7호선,대림,5142,5385
202002,7호선,도봉산,5138,6898
202002,7호선,뚝섬유원지,4265,4237
202002,7호선,마들,7305,6741
202002,7호선,먹골,7403,7264
202002,7호선,면목,9993,9529
202002,7호선,반포,4075,3733
202002,7호선,보라매,5416,5243
202002,7호선,부천시청,7718,7581
202002,7호선,부천종합운동장,2470,2178
202002,7호선,부평구청,6382,5378
202002,7호선,사가정,10968,10728
202002,7호선,삼산체육관,2619,2477
202002,7호선,상도,6426,6005
202002,7호선,상동,9437,9628
202002,7호선,상봉,11876,11499
202002,7호선,수락산,8541,8464
202002,7호선,숭실대입구,7108,6887
202002,7호선,신대방삼거리,9899,9184
202002,7호선,신중동,8615,8504
202002,7호선,신풍,6877,6713
202002,7호선,어린이대공원,7879,7527
202002,7호선,온수,5221,5188
202002,7호선,용마산,3786,3733
202002,7호선,이수,10825,10348
202002,7호선,장승배기,6348,6127
202002,7호선,장암,1218,672
202002,7호선,중계,8367,7340
202002,7호선,중곡,6495,5925
202002,7호선,중화,7311,6847
202002,7호선,천왕,5374,4935
202002,7호선,철산,13953,14250
202002,7호선,청담,10978,11712
202002,7호선,춘의,4489,4297
202002,7호선,태릉입구,5465,4854
202002,7호선,하계,11099,10561
202002,7호선,학동,10490,11102
202002,8호선,가락시장,4923,5122
202002,8호선,강동구청,5271,5138
202002,8호선,남한산성입구,7919,6909
202002,8호선,단대오거리,6835,6232
202002,8호선,모란,3027,2587
202002,8호선,몽촌토성,3145,3368
202002,8호선,문정,8152,8281
202002,8호선,복정,6153,5238
202002,8호선,산성,3854,3713
202002,8호선,석촌,4865,5739
202002,8호선,송파,5245,5046
202002,8호선,수진,3719,3488
202002,8호선,신흥,3510,3676
202002,8호선,암사,10776,9757
202002,8호선,잠실,9688,11157
202002,8호선,장지,10994,10348
202002,8호선,천호,12159,14376
202002,9호선,가양,11875,11293
202002,9호선,개화,1070,950
202002,9호선,고속터미널,9253,13903
202002,9호선,공항시장,1973,2133
202002,9호선,구반포,2726,2793
202002,9호선,국회의사당,3961,4042
202002,9호선,김포공항,5581,7652
202002,9호선,노들,2670,2154
202002,9호선,노량진,20515,21119
202002,9호선,당산,10954,10052
202002,9호선,동작,1053,866
202002,9호선,등촌,5629,5448
202002,9호선,마곡나루,6081,6010
202002,9호선,사평,1453,1436
202002,9호선,샛강,2165,2189
202002,9호선,선유도,2845,2815
202002,9호선,신논현,21536,22398
202002,9호선,신목동,1844,1654
202002,9호선,신반포,1672,1601
202002,9호선,신방화,4024,3781
202002,9호선,양천향교,4837,4637
202002,9호선,여의도,7063,6634
202002,9호선,염창,9711,9212
202002,9호선,증미,3425,3456
202002,9호선,흑석,4844,4963
202002,9호선2~3단계,둔촌오륜,442,427
202002,9호선2~3단계,봉은사,9137,9244
202002,9호선2~3단계,삼성중앙,2692,2617
202002,9호선2~3단계,삼전,4047,3796
202002,9호선2~3단계,석촌,4686,3669
202002,9호선2~3단계,석촌고분,3484,3370
202002,9호선2~3단계,선정릉,4375,4696
202002,9호선2~3단계,송파나루,2921,2995
202002,9호선2~3단계,언주,4589,4516
202002,9호선2~3단계,올림픽공원,2943,2903
202002,9호선2~3단계,종합운동장,2550,2207
202002,9호선2~3단계,중앙보훈병원,3536,3354
202002,9호선2~3단계,한성백제,1384,1121
202002,경강선,경기광주,4121,3756
202002,경강선,곤지암,1340,1278
202002,경강선,부발,1255,1053
202002,경강선,삼동,1185,1047
202002,경강선,세종대왕릉,192,196
202002,경강선,신둔도예촌,728,682
202002,경강선,여주,1257,1347
202002,경강선,이매,562,424
202002,경강선,이천,1784,1966
202002,경강선,초월,1530,1418
202002,경강선,판교,2079,2085
202002,경부선,가산디지털단지,5008,6628
202002,경부선,관악,4677,4327
202002,경부선,광명,1817,1375
202002,경부선,구로,11458,11741
202002,경부선,군포,3807,3458
202002,경부선,금정,15453,15957
202002,경부선,금천구청,6636,6602
202002,경부선,남영,4940,5012
202002,경부선,노량진,7845,6798
202002,경부선,당정,3405,3270
202002,경부선,대방,7726,7920
202002,경부선,독산,7257,7167
202002,경부선,두정,3961,3794
202002,경부선,명학,4858,4625
202002,경부선,병점,9424,9153
202002,경부선,서동탄,880,830
202002,경부선,서울역,3556,832
202002,경부선,서정리,4714,3842
202002,경부선,석수,5970,5364
202002,경부선,성균관대,8883,8744
202002,경부선,성환,2269,2131
202002,경부선,세류,2147,2108
202002,경부선,세마,1580,1426
202002,경부선,송탄,3602,3318
202002,경부선,수원,28515,30555
202002,경부선,신길,5572,4543
202002,경부선,신도림,2299,2315
202002,경부선,안양,15064,15409
202002,경부선,영등포,34395,35828
202002,경부선,오산,7028,6683
202002,경부선,오산대,1867,1585
202002,경부선,용산,26404,27745
202002,경부선,의왕,4744,4564
202002,경부선,지제,1809,1551
202002,경부선,직산,527,463
202002,경부선,진위,837,693
202002,경부선,천안,4220,4347
202002,경부선,평택,9680,9245
202002,경부선,화서,4285,4184
202002,경원선,가능,4565,4259
202002,경원선,광운대,4965,4769
202002,경원선,녹양,2984,2867
202002,경원선,녹천,2725,2237
202002,경원선,덕계,1431,1276
202002,경원선,덕정,3625,3392
202002,경원선,도봉,3678,3381
202002,경원선,도봉산,6155,3813
202002,경원선,동두천,1226,1481
202002,경원선,동두천중앙,2014,2055
202002,경원선,망월사,4741,4839
202002,경원선,방학,6117,5981
202002,경원선,보산,1361,1404
202002,경원선,서빙고,1000,914
202002,경원선,석계,5932,6466
202002,경원선,소요산,2081,1774
202002,경원선,신이문,5319,4822
202002,경원선,양주,5091,4822
202002,경원선,옥수,24,19
202002,경원선,왕십리,10260,12060
202002,경원선,외대앞,5607,5274
202002,경원선,월계,3691,3349
202002,경원선,응봉,981,818
202002,경원선,의정부,15440,16377
202002,경원선,이촌,2383,1782
202002,경원선,지행,4345,4398
202002,경원선,청량리,10691,11676
202002,경원선,한남,2439,2331
202002,경원선,회룡,7718,7753
202002,경의선,가좌,3013,2859
202002,경의선,강매,1436,1306
202002,경의선,계양,1,0
202002,경의선,곡산,263,278
202002,경의선,공덕,2419,1657
202002,경의선,금릉,2685,2670
202002,경의선,금촌,4236,4214
202002,경의선,능곡,2115,2087
202002,경의선,디지털미디어시티,1421,1370
202002,경의선,문산,3657,3434
202002,경의선,백마,3424,3236
202002,경의선,서강대,1389,1343
202002,경의선,서울역,917,1035
202002,경의선,수색,917,894
202002,경의선,신촌,345,326
202002,경의선,야당,3350,3195
202002,경의선,운정,3382,3126
202002,경의선,월롱,1021,961
202002,경의선,일산,4532,4456
202002,경의선,탄현,4053,3932
202002,경의선,파주,683,516
202002,경의선,풍산,3017,2833
202002,경의선,행신,4064,3881
202002,경의선,홍대입구,1477,1718
202002,경의선,화전,880,741
202002,경의선,효창공원앞,1426,1486
202002,경인선,간석,3747,3558
202002,경인선,개봉,13593,13206
202002,경인선,구일,3456,3339
202002,경인선,도원,2075,2142
202002,경인선,도화,2592,2293
202002,경인선,동암,11470,11806
202002,경인선,동인천,10482,10102
202002,경인선,백운,4660,4632
202002,경인선,부개,5552,5223
202002,경인선,부천,25403,26530
202002,경인선,부평,23930,25457
202002,경인선,소사,7380,7167
202002,경인선,송내,16765,16574
202002,경인선,역곡,17671,17570
202002,경인선,오류동,8058,7612
202002,경인선,온수,3887,3816
202002,경인선,인천,1965,1606
202002,경인선,제물포,6465,6282
202002,경인선,주안,15347,13741
202002,경인선,중동,5579,5276
202002,경춘선,가평,1181,1240
202002,경춘선,갈매,1445,1276
202002,경춘선,강촌,353,357
202002,경춘선,굴봉산,93,113
202002,경춘선,금곡,879,853
202002,경춘선,김유정,231,245
202002,경춘선,남춘천,2021,1998
202002,경춘선,대성리,548,579
202002,경춘선,마석,2287,2215
202002,경춘선,백양리,190,202
202002,경춘선,별내,1534,1548
202002,경춘선,사릉,1734,1718
202002,경춘선,상천,185,185
202002,경춘선,신내,795,787
202002,경춘선,천마산,1021,953
202002,경춘선,청평,1134,1164
202002,경춘선,춘천,935,802
202002,경춘선,퇴계원,2184,2015
202002,경춘선,평내호평,3397,3419
202002,공항철도 1호선,검암,4098,4273
202002,공항철도 1호선,계양,5219,4975
202002,공항철도 1호선,공덕,1408,2239
202002,공항철도 1호선,공항화물청사,1372,1463
202002,공항철도 1호선,김포공항,7280,4024
202002,공항철도 1호선,디지털미디어시티,4844,4592
202002,공항철도 1호선,마곡나루,1781,1986
202002,공항철도 1호선,서울역,7830,6911
202002,공항철도 1호선,영종,1885,1961
202002,공항철도 1호선,운서,5457,5712
202002,공항철도 1호선,인천공항1터미널,11000,9363
202002,공항철도 1호선,인천공항2터미널,4127,3144
202002,공항철도 1호선,청라국제도시,3097,2966
202002,공항철도 1호선,홍대입구,9007,9374
202002,과천선,경마공원,10546,10878
202002,과천선,과천,2878,2637
202002,과천선,대공원,1730,1821
202002,과천선,범계,17630,17385
202002,과천선,선바위,4360,3846
202002,과천선,인덕원,13926,13627
202002,과천선,정부과천청사,3792,3595
202002,과천선,평촌,8324,8014
202002,분당선,가천대,4180,4635
202002,분당선,강남구청,4750,5790
202002,분당선,개포동,1994,1940
202002,분당선,구룡,1011,912
202002,분당선,구성,2626,2610
202002,분당선,기흥,5870,5587
202002,분당선,대모산입구,1958,1773
202002,분당선,도곡,3845,3358
202002,분당선,망포,7662,6864
202002,분당선,매교,1283,1319
202002,분당선,매탄권선,2589,2417
202002,분당선,모란,14177,14525
202002,분당선,미금,9979,10209
202002,분당선,보정,1293,1138
202002,분당선,복정,1,0
202002,분당선,상갈,3278,3127
202002,분당선,서울숲,4842,4925
202002,분당선,서현,17677,18280
202002,분당선,선릉,4618,7657
202002,분당선,선정릉,3446,3737
202002,분당선,수내,7526,7052
202002,분당선,수서,7919,7726
202002,분당선,수원,5818,3936
202002,분당선,수원시청,8823,10701
202002,분당선,신갈,2333,2372
202002,분당선,압구정로데오,12702,14860
202002,분당선,야탑,16778,17826
202002,분당선,영통,6174,6006
202002,분당선,오리,7393,6105
202002,분당선,이매,3448,3254
202002,분당선,정자,9161,9556
202002,분당선,죽전,8597,9748
202002,분당선,청명,2497,2381
202002,분당선,태평,9610,9281
202002,분당선,한티,10829,10400
202002,수인선,남동인더스파크,830,825
202002,수인선,달월,42,28
202002,수인선,소래포구,2965,2963
202002,수인선,송도,1694,1655
202002,수인선,숭의,2176,2037
202002,수인선,신포,1036,1038
202002,수인선,연수,3643,3819
202002,수인선,원인재,2986,3160
202002,수인선,월곶,1590,1489
202002,수인선,인천,566,969
202002,수인선,인천논현,3897,3980
202002,수인선,인하대,2945,2726
202002,수인선,호구포,2008,1940
202002,안산선,고잔,5296,5397
202002,안산선,대야미,3185,2671
202002,안산선,반월,3012,2752
202002,안산선,산본,10753,11765
202002,안산선,상록수,12412,11823
202002,안산선,수리산,2394,2017
202002,안산선,신길온천,993,972
202002,안산선,안산,8119,8024
202002,안산선,오이도,6050,6087
202002,안산선,정왕,4602,4649
202002,안산선,중앙,11186,12010
202002,안산선,초지,2349,2339
202002,안산선,한대앞,5066,4872
202002,우이신설선,4.19민주묘지,1644,1556
202002,우이신설선,가오리,2399,2275
202002,우이신설선,보문,1045,1103
202002,우이신설선,북한산보국문,3751,3356
202002,우이신설선,북한산우이,1891,1805
202002,우이신설선,삼양,1232,1333
202002,우이신설선,삼양사거리,1529,1574
202002,우이신설선,성신여대입구,2165,2446
202002,우이신설선,솔밭공원,1445,1348
202002,우이신설선,솔샘,3030,2667
202002,우이신설선,신설동,1166,1127
202002,우이신설선,정릉,2799,2328
202002,우이신설선,화계,2100,1896
202002,일산선,대곡,922,782
202002,일산선,대화,7182,6345
202002,일산선,마두,4220,4307
202002,일산선,백석,6637,6681
202002,일산선,삼송,10143,9694
202002,일산선,원당,6772,6420
202002,일산선,원흥,5010,4728
202002,일산선,정발산,5375,5789
202002,일산선,주엽,4810,4870
202002,일산선,화정,10782,11136
202002,장항선,배방,771,620
202002,장항선,봉명,576,534
202002,장항선,신창,662,590
202002,장항선,쌍용,1117,1027
202002,장항선,아산,1887,1745
202002,장항선,온양온천,2679,2755
202002,중앙선,구리,8254,8630
202002,중앙선,국수,386,470
202002,중앙선,덕소,3578,3597
202002,중앙선,도농,5339,4923
202002,중앙선,도심,1343,1164
202002,중앙선,망우,5034,4995
202002,중앙선,상봉,4070,3984
202002,중앙선,신원,119,122
202002,중앙선,아신,341,366
202002,중앙선,양수,1309,1226
202002,중앙선,양원,836,862
202002,중앙선,양정,455,405
202002,중앙선,양평,1718,1921
202002,중앙선,오빈,188,196
202002,중앙선,용문,1164,1316
202002,중앙선,운길산,578,570
202002,중앙선,원덕,193,250
202002,중앙선,중랑,3685,3569
202002,중앙선,지평,36,35
202002,중앙선,팔당,715,772
202002,중앙선,회기,16951,16223
202002,1호선,동대문,6005,7242
202002,1호선,동묘앞,7409,7373
202002,1호선,서울역,18234,16791
202002,1호선,시청,6495,6447
202002,1호선,신설동,5890,5809
202002,1호선,제기동,6860,7086
202002,1호선,종각,9812,8703
202002,1호선,종로3가,9510,8651
202002,1호선,종로5가,6156,6138
202002,1호선,청량리,10324,10101
202002,2호선,강남,32842,32141
202002,2호선,강변,19238,19597
202002,2호선,건대입구,21201,22085
202002,2호선,교대,8994,9950
202002,2호선,구로디지털단지,20364,20118
202002,2호선,구의,9521,9421
202002,2호선,낙성대,12498,12739
202002,2호선,당산,7207,7950
202002,2호선,대림,11314,11085
202002,2호선,도림천,347,374
202002,2호선,동대문역사문화공원,7208,9053
202002,2호선,뚝섬,6376,6458
202002,2호선,문래,5617,5773
202002,2호선,방배,5208,5548
202002,2호선,봉천,10318,9958
202002,2호선,사당,17266,18992
202002,2호선,삼성,17911,17623
202002,2호선,상왕십리,5192,5104
202002,2호선,서울대입구,23157,23464
202002,2호선,서초,8435,8067
202002,2호선,선릉,10997,9700
202002,2호선,성수,7919,8913
202002,2호선,시청,5154,4251
202002,2호선,신답,540,557
202002,2호선,신당,6317,6996
202002,2호선,신대방,12239,11858
202002,2호선,신도림,23211,23540
202002,2호선,신림,32751,32039
202002,2호선,신설동,1994,1943
202002,2호선,신정네거리,3678,3765
202002,2호선,신촌,21410,20754
202002,2호선,아현,3860,4007
202002,2호선,양천구청,2465,2571
202002,2호선,역삼,10174,11042
202002,2호선,영등포구청,6797,6971
202002,2호선,왕십리,8127,6939
202002,2호선,용답,1141,1218
202002,2호선,용두,741,794
202002,2호선,을지로3가,6061,5794
202002,2호선,을지로4가,2831,2776
202002,2호선,을지로입구,15612,15691
202002,2호선,이대,7331,7708
202002,2호선,잠실,35062,32919
202002,2호선,잠실나루,4152,4035
202002,2호선,잠실새내,8530,8832
202002,2호선,종합운동장,2753,3176
202002,2호선,충정로,3320,3563
202002,2호선,한양대,3776,3625
202002,2호선,합정,16384,17069
202002,2호선,홍대입구,44873,43527
202002,3호선,가락시장,2765,3032
202002,3호선,경복궁,7765,7687
202002,3호선,경찰병원,2110,2224
202002,3호선,고속터미널,26816,25718
202002,3호선,교대,3401,2124
202002,3호선,구파발,8177,8202
202002,3호선,금호,3333,3285
202002,3호선,남부터미널,12188,13072
202002,3호선,녹번,4900,4292
202002,3호선,대청,3153,2994
202002,3호선,대치,4874,4243
202002,3호선,도곡,1597,1695
202002,3호선,독립문,3000,3250
202002,3호선,동대입구,5868,6522
202002,3호선,매봉,2655,2651
202002,3호선,무악재,1394,1514
202002,3호선,불광,7535,8755
202002,3호선,수서,7168,7071
202002,3호선,신사,12655,12686
202002,3호선,안국,6442,6800
202002,3호선,압구정,11157,11592
202002,3호선,약수,5507,5344
202002,3호선,양재,10677,12396
202002,3호선,연신내,16974,15934
202002,3호선,오금,2304,2166
202002,3호선,옥수,3688,3887
202002,3호선,을지로3가,2466,2483
202002,3호선,일원,2466,2759
202002,3호선,잠원,1904,1986
202002,3호선,종로3가,2671,3464
202002,3호선,지축,1006,1002
202002,3호선,학여울,612,583
202002,3호선,홍제,7002,6807
202002,4호선,길음,8236,8001
202002,4호선,남태령,420,364
202002,4호선,노원,10488,11383
202002,4호선,당고개,6218,6074
202002,4호선,동대문,5511,6444
202002,4호선,동대문역사문화공원,9109,8652
202002,4호선,동작,974,994
202002,4호선,명동,15297,16392
202002,4호선,미아,7011,6560
202002,4호선,미아사거리,13958,13029
202002,4호선,사당,11484,10871
202002,4호선,삼각지,1482,1866
202002,4호선,상계,8752,8034
202002,4호선,서울역,4137,8134
202002,4호선,성신여대입구,10092,9552
202002,4호선,수유,17210,16401
202002,4호선,숙대입구,5347,5174
202002,4호선,신용산,5199,5457
202002,4호선,쌍문,13839,12167
202002,4호선,이촌,3185,3611
202002,4호선,창동,11911,12480
202002,4호선,총신대입구,7735,8319
202002,4호선,충무로,7875,7755
202002,4호선,한성대입구,6182,6064
202002,4호선,혜화,17139,18205
202002,4호선,회현,7432,7712
202002,5호선,강동,8193,7677
202002,5호선,개롱,2360,2596
202002,5호선,개화산,2269,2276
202002,5호선,거여,2925,2818
202002,5호선,고덕,2950,2974
202002,5호선,공덕,3582,3700
202002,5호선,광나루,6657,6622
202002,5호선,광화문,9266,9720
202002,5호선,군자,4717,5286
202002,5호선,굽은다리,3921,3745
202002,5호선,길동,3171,3214
202002,5호선,김포공항,4327,3824
202002,5호선,까치산,13004,12506
202002,5호선,답십리,5959,5548
202002,5호선,동대문역사문화공원,614,733
202002,5호선,둔촌동,3663,3701
202002,5호선,마곡,2022,1976
202002,5호선,마장,2253,2245
202002,5호선,마천,2470,2761
202002,5호선,마포,3731,3743
202002,5호선,명일,3065,3181
202002,5호선,목동,6397,6658
202002,5호선,발산,6845,7273
202002,5호선,방이,3153,3030
202002,5호선,방화,2770,2734
202002,5호선,상일동,5097,4832
202002,5호선,서대문,3884,3791
202002,5호선,송정,3049,2984
202002,5호선,신금호,2255,2385
202002,5호선,신길,1224,1432
202002,5호선,신정,4965,4467
202002,5호선,아차산,7511,7396
202002,5호선,애오개,2276,2360
202002,5호선,양평,2011,2061
