사용일자,노선명,역명,승차총승객수,하차총승객수
20200313,1호선,청량리(서울시립대입구),15907,15850
20200313,1호선,동묘앞,6014,6257
20200314,1호선,서울역,15358,14932
20200314,1호선,시청,5676,5697
20200314,1호선,종각,11692,11286
20200314,1호선,종로3가,13543,13417
20200314,1호선,종로5가,11034,11018
20200314,1호선,동대문,7124,6380
20200314,1호선,신설동,6750,6288
20200314,1호선,제기동,9817,10223
20200314,1호선,청량리(서울시립대입구),12559,12597
20200314,1호선,동묘앞,7220,7454
20200315,1호선,서울역,12189,12077
20200315,1호선,시청,3751,3622
20200315,1호선,종각,7629,6936
20200315,1호선,종로3가,8284,7624
20200315,1호선,종로5가,4607,4616
20200315,1호선,동대문,4793,5537
20200315,1호선,신설동,4690,4622
20200315,1호선,제기동,5513,5748
20200315,1호선,청량리(서울시립대입구),8381,8405
20200315,1호선,동묘앞,6968,7244
20200316,1호선,서울역,31332,29557
20200316,1호선,시청,17807,18209
20200316,1호선,종각,30113,29453
20200316,1호선,종로3가,21423,20065
20200316,1호선,종로5가,18062,18140
20200316,1호선,동대문,8806,8783
20200316,1호선,신설동,12007,11820
20200316,1호선,제기동,13158,13507
20200316,1호선,청량리(서울시립대입구),16347,16055
20200316,1호선,동묘앞,6020,6267
20200317,1호선,시청,17816,18070
20200317,1호선,종각,29973,29339
20200317,1호선,종로3가,20607,19406
20200317,1호선,종로5가,17519,17889
20200317,1호선,동대문,8813,8575
20200317,1호선,신설동,11698,11371
20200317,1호선,제기동,12700,12901
20200317,1호선,청량리(서울시립대입구),15772,15815
20200317,1호선,동묘앞,5659,6001
20200317,1호선,서울역,30397,28800
20200318,1호선,서울역,31201,29331
20200318,1호선,시청,18004,18365
20200318,1호선,종각,30664,30410
20200318,1호선,종로3가,22137,20729
20200318,1호선,종로5가,18531,18596
20200318,1호선,동대문,9142,8949
20200318,1호선,신설동,12167,11792
20200318,1호선,제기동,13759,14064
20200318,1호선,청량리(서울시립대입구),16729,16507
20200318,1호선,동묘앞,6486,6894
20200319,1호선,서울역,30841,29065
20200319,1호선,시청,17655,18012
20200319,1호선,종각,29728,29257
20200319,1호선,종로3가,19848,18801
20200319,1호선,종로5가,17194,17270
20200319,1호선,동대문,8422,8175
20200319,1호선,신설동,11604,11520
20200319,1호선,제기동,11967,12112
20200319,1호선,청량리(서울시립대입구),14939,14869
20200319,1호선,동묘앞,5367,5692
20200320,1호선,서울역,34045,32448
20200320,1호선,시청,18028,18381
20200320,1호선,종각,31269,31054
20200320,1호선,종로3가,22904,22060
20200320,1호선,종로5가,18956,19112
20200320,1호선,동대문,9735,9398
20200320,1호선,신설동,12254,12146
20200320,1호선,제기동,14454,14845
20200320,1호선,청량리(서울시립대입구),17951,17744
20200320,1호선,동묘앞,6873,7301
20200321,1호선,서울역,16715,16436
20200321,1호선,시청,6083,5843
20200321,1호선,종각,12243,11882
20200321,1호선,종로3가,15429,14926
20200321,1호선,종로5가,11764,11926
20200321,1호선,동대문,7648,7030
20200321,1호선,신설동,7156,6604
20200321,1호선,제기동,10357,10937
20200321,1호선,청량리(서울시립대입구),13236,13254
20200321,1호선,동묘앞,7925,8324
20200322,1호선,서울역,12816,12436
20200322,1호선,시청,4133,3980
20200322,1호선,종각,7742,7087
20200322,1호선,종로3가,9215,8521
20200322,1호선,종로5가,5148,5126
20200322,1호선,동대문,5393,6200
20200322,1호선,신설동,5066,5049
20200322,1호선,제기동,6403,6370
20200322,1호선,청량리(서울시립대입구),9276,9274
20200322,1호선,동묘앞,8350,8460
20200323,1호선,서울역,31943,30458
20200323,1호선,시청,17987,18344
20200323,1호선,종각,30544,29944
20200323,1호선,종로3가,21716,20177
20200323,1호선,종로5가,18407,18643
20200323,1호선,동대문,9219,9265
20200323,1호선,신설동,12018,11767
20200323,1호선,제기동,13883,14230
20200323,1호선,청량리(서울시립대입구),16749,16668
20200323,1호선,동묘앞,6321,6657
20200324,1호선,서울역,31333,29473
20200324,1호선,시청,18309,18480
20200324,1호선,종각,30475,29929
20200324,1호선,종로3가,21435,20322
20200324,1호선,종로5가,18576,18931
20200324,1호선,동대문,9307,9073
20200324,1호선,신설동,11881,11672
20200324,1호선,제기동,13691,14004
20200324,1호선,청량리(서울시립대입구),16569,16490
20200324,1호선,동묘앞,6386,6531
20200325,1호선,시청,18123,18564
20200325,1호선,종각,31046,30298
20200325,1호선,종로3가,22535,21114
20200325,1호선,종로5가,19164,19422
20200325,1호선,동대문,9506,9322
20200325,1호선,신설동,12250,12103
20200325,1호선,제기동,13943,14332
20200325,1호선,청량리(서울시립대입구),17388,17373
20200325,1호선,동묘앞,6596,6980
20200325,1호선,서울역,31682,29740
20200326,1호선,동묘앞,6275,6664
20200326,1호선,청량리(서울시립대입구),16672,16710
20200326,1호선,제기동,13536,14040
20200326,1호선,신설동,12127,11778
20200326,1호선,동대문,9264,9023
20200326,1호선,종로5가,18883,18816
20200326,1호선,종로3가,21300,20355
20200326,1호선,종각,30964,30260
20200326,1호선,시청,17835,18075
20200326,1호선,서울역,31431,29886
20200327,1호선,서울역,33978,32817
20200327,1호선,시청,17645,17954
20200327,1호선,종각,31000,30744
20200327,1호선,종로3가,22492,21854
20200327,1호선,종로5가,18678,19076
20200327,1호선,동대문,9545,9485
20200327,1호선,신설동,12117,11939
20200327,1호선,제기동,14018,14271
20200327,1호선,청량리(서울시립대입구),17676,17289
20200327,1호선,동묘앞,6842,7188
20200328,1호선,서울역,16953,16705
20200328,1호선,시청,6320,6327
20200328,1호선,종각,12532,12130
20200328,1호선,종로3가,15272,15052
20200328,1호선,종로5가,12154,12254
20200328,1호선,동대문,7826,7259
20200328,1호선,신설동,7158,6731
20200328,1호선,제기동,11216,11564
20200328,1호선,청량리(서울시립대입구),14068,13907
20200328,1호선,동묘앞,8064,8471
20200329,1호선,서울역,13397,12987
20200329,1호선,시청,4083,3953
20200329,1호선,종각,7859,7185
20200329,1호선,종로3가,9601,8871
20200329,1호선,종로5가,5218,5379
20200329,1호선,동대문,5557,6316
20200329,1호선,신설동,5181,5043
20200329,1호선,제기동,6543,6711
20200329,1호선,청량리(서울시립대입구),9554,9321
20200329,1호선,동묘앞,8523,8843
20200330,1호선,서울역,32494,30740
20200330,1호선,시청,17949,18197
20200330,1호선,종각,30125,29445
20200330,1호선,종로3가,21962,20707
20200330,1호선,종로5가,19080,19143
20200330,1호선,동대문,9337,9407
20200330,1호선,신설동,12143,12125
20200330,1호선,제기동,14306,14619
20200330,1호선,청량리(서울시립대입구),17292,17123
20200330,1호선,동묘앞,6592,6887
20200331,1호선,서울역,31671,30434
20200331,1호선,시청,18292,18572
20200331,1호선,종각,30181,29607
20200331,1호선,종로3가,21663,20290
20200331,1호선,종로5가,18869,18913
20200331,1호선,동대문,9591,9431
20200331,1호선,신설동,12084,11881
20200331,1호선,제기동,14349,14687
20200331,1호선,청량리(서울시립대입구),17344,17098
20200331,1호선,동묘앞,6665,7058
20200401,1호선,종각,31105,30397
20200401,1호선,종로3가,21991,20842
20200401,1호선,종로5가,18925,19126
20200401,1호선,동대문,9482,9373
20200401,1호선,신설동,12191,12140
20200401,1호선,제기동,13816,14067
20200401,1호선,청량리(서울시립대입구),16949,16794
20200401,1호선,동묘앞,6535,7013
20200401,1호선,서울역,31908,30546
20200401,1호선,시청,17943,17941
20200402,1호선,서울역,32391,30764
20200402,1호선,시청,17671,18052
20200402,1호선,종각,30806,30102
20200402,1호선,종로3가,21896,20514
20200402,1호선,종로5가,18895,19078
20200402,1호선,동대문,9362,9294
20200402,1호선,신설동,12250,11992
20200402,1호선,제기동,14319,14747
20200402,1호선,청량리(서울시립대입구),17434,17314
20200402,1호선,동묘앞,6771,7121
20200403,1호선,서울역,35193,33968
20200403,1호선,시청,17460,17661
20200403,1호선,종각,31736,31406
20200403,1호선,종로3가,22831,22032
20200403,1호선,종로5가,19220,19203
20200403,1호선,동대문,10043,9871
20200403,1호선,신설동,12650,12386
20200403,1호선,제기동,14608,14911
20200403,1호선,청량리(서울시립대입구),18028,17808
20200403,1호선,동묘앞,6902,7326
20200404,1호선,서울역,17222,16881
20200404,1호선,시청,5902,5917
20200404,1호선,종각,12544,12050
20200404,1호선,종로3가,15384,15291
20200404,1호선,종로5가,12221,12077
20200404,1호선,동대문,8208,7575
20200404,1호선,신설동,7380,6793
20200404,1호선,제기동,11122,11319
20200404,1호선,청량리(서울시립대입구),14264,13918
20200404,1호선,동묘앞,8146,8705
20200405,1호선,서울역,14192,13388
20200405,1호선,시청,3989,4010
20200405,1호선,종각,7771,6847
20200405,1호선,종로3가,9326,8778
20200405,1호선,종로5가,5013,5100
20200405,1호선,동대문,5747,6715
20200405,1호선,신설동,5219,5251
20200405,1호선,제기동,6681,6795
20200405,1호선,청량리(서울시립대입구),9463,9489
20200405,1호선,동묘앞,8668,8979
20200406,1호선,서울역,34875,32917
20200406,1호선,시청,18156,18462
20200406,1호선,종각,32519,31986
20200406,1호선,종로3가,22331,21053
20200406,1호선,종로5가,19297,19533
20200406,1호선,동대문,9644,9801
20200406,1호선,신설동,12722,12536
20200406,1호선,제기동,14621,14822
20200406,1호선,청량리(서울시립대입구),17755,17491
20200406,1호선,동묘앞,6603,6900
20200407,1호선,서울역,33973,32286
20200407,1호선,시청,18315,18653
20200407,1호선,종각,32435,31698
20200407,1호선,종로3가,22220,21089
20200407,1호선,종로5가,19590,19647
20200407,1호선,동대문,9774,9675
20200407,1호선,신설동,12685,12412
20200407,1호선,제기동,14566,14895
20200407,1호선,청량리(서울시립대입구),17776,17401
20200407,1호선,동묘앞,7122,7350
20200408,1호선,서울역,33925,31959
20200408,1호선,시청,18568,18841
20200408,1호선,종각,32984,32151
20200408,1호선,종로3가,22625,21413
20200408,1호선,종로5가,19273,19341
20200408,1호선,동대문,9931,9523
20200408,1호선,신설동,12666,12612
20200408,1호선,제기동,14466,14780
20200408,1호선,청량리(서울시립대입구),17788,17699
20200408,1호선,동묘앞,7052,7568
20200409,1호선,서울역,34555,32908
20200409,1호선,시청,18413,18700
20200409,1호선,종각,32610,32053
20200409,1호선,종로3가,22572,21193
20200409,1호선,종로5가,19294,19477
20200409,1호선,동대문,9866,9522
20200409,1호선,신설동,12783,12588
20200409,1호선,제기동,14615,14826
20200409,1호선,청량리(서울시립대입구),17994,17767
20200409,1호선,동묘앞,6904,7385
20200410,1호선,동묘앞,6984,7477
20200410,1호선,청량리(서울시립대입구),18634,18563
20200410,1호선,제기동,14969,15304
20200410,1호선,신설동,12943,12781
20200410,1호선,동대문,10190,9930
20200410,1호선,종로5가,19732,19753
20200410,1호선,종로3가,23480,22586
20200410,1호선,종각,33309,33248
20200410,1호선,시청,18253,18642
20200410,1호선,서울역,37476,36130
20200411,1호선,서울역,18999,18675
20200411,1호선,시청,6234,6248
20200411,1호선,종각,13400,12814
20200411,1호선,종로3가,16001,15979
20200411,1호선,종로5가,12806,12943
20200411,1호선,동대문,8726,8389
20200411,1호선,신설동,7722,7233
20200411,1호선,제기동,11911,12123
20200411,1호선,청량리(서울시립대입구),14807,14982
20200411,1호선,동묘앞,9049,9347
20200412,1호선,시청,4083,4027
20200412,1호선,종각,8688,7610
20200412,1호선,종로3가,10037,9306
20200412,1호선,종로5가,5764,5861
20200412,1호선,동대문,6230,7262
20200412,1호선,신설동,5549,5547
20200412,1호선,제기동,7219,7478
20200412,1호선,청량리(서울시립대입구),10368,10228
20200412,1호선,동묘앞,9244,9554
20200412,1호선,서울역,14850,13910
20200413,1호선,서울역,35559,33780
20200413,1호선,시청,18616,18788
20200413,1호선,종각,33296,32742
20200413,1호선,종로3가,23843,22366
20200413,1호선,종로5가,20026,20199
20200413,1호선,동대문,9996,10199
20200413,1호선,신설동,12873,12723
20200413,1호선,제기동,15714,16078
20200413,1호선,청량리(서울시립대입구),18446,18184
20200413,1호선,동묘앞,7086,7503
20200414,1호선,서울역,35326,31057
20200414,1호선,시청,17958,14549
20200414,1호선,종각,31479,25221
20200414,1호선,종로3가,24319,21991
20200414,1호선,종로5가,18947,18776
20200414,1호선,동대문,10097,11663
20200414,1호선,신설동,12651,13220
20200414,1호선,제기동,14849,14911
20200414,1호선,청량리(서울시립대입구),17411,17809
20200414,1호선,동묘앞,6907,8586
20200415,1호선,서울역,15883,15392
20200415,1호선,시청,5552,5528
20200415,1호선,종각,11523,10517
20200415,1호선,종로3가,15935,15039
20200415,1호선,종로5가,12564,12677
20200415,1호선,동대문,8164,8555
20200415,1호선,신설동,6883,6472
20200415,1호선,제기동,10535,10898
20200415,1호선,청량리(서울시립대입구),12744,12774
20200415,1호선,동묘앞,7305,7794
20200416,1호선,시청,18629,18763
20200416,1호선,종각,33052,32580
20200416,1호선,종로3가,23911,22167
20200416,1호선,종로5가,20563,20657
20200416,1호선,동대문,10337,10163
20200416,1호선,신설동,13088,12738
20200416,1호선,제기동,15279,15768
20200416,1호선,청량리(서울시립대입구),18740,18384
20200416,1호선,동묘앞,7150,7567
20200416,1호선,서울역,35605,34109
20200417,1호선,서울역,37747,36293
20200417,1호선,시청,18309,18472
20200417,1호선,종각,33292,33373
20200417,1호선,종로3가,22859,21948
20200417,1호선,종로5가,19495,19752
20200417,1호선,동대문,9851,9621
20200417,1호선,신설동,12718,12277
20200417,1호선,제기동,13560,13461
20200417,1호선,청량리(서울시립대입구),17105,16972
20200417,1호선,동묘앞,5473,5742
20200418,1호선,서울역,20347,20007
20200418,1호선,시청,6899,6707
20200418,1호선,종각,14928,14294
20200418,1호선,종로3가,18747,18311
20200418,1호선,종로5가,14503,14837
20200418,1호선,동대문,9279,9155
20200418,1호선,신설동,8051,7588
20200418,1호선,제기동,13286,13812
20200418,1호선,청량리(서울시립대입구),16233,16232
20200418,1호선,동묘앞,10164,10494
20200419,1호선,서울역,16073,15162
20200419,1호선,시청,4289,4141
20200419,1호선,종각,8978,7976
20200419,1호선,종로3가,9733,9034
20200419,1호선,종로5가,6414,6177
20200419,1호선,동대문,6102,6933
20200419,1호선,신설동,5304,5480
20200419,1호선,제기동,7057,7557
20200419,1호선,청량리(서울시립대입구),10126,10070
20200419,1호선,동묘앞,8571,8605
20200420,1호선,서울역,37589,35472
20200420,1호선,시청,19070,19466
20200420,1호선,종각,34892,34114
20200420,1호선,종로3가,23489,22444
20200420,1호선,종로5가,21039,20833
20200420,1호선,동대문,10140,10348
20200420,1호선,신설동,13614,13619
20200420,1호선,제기동,15384,15664
20200420,1호선,청량리(서울시립대입구),18708,18493
20200420,1호선,동묘앞,6433,6776
20200421,1호선,서울역,37052,35001
20200421,1호선,시청,19403,19591
20200421,1호선,종각,35173,34511
20200421,1호선,종로3가,23780,22726
20200421,1호선,종로5가,21510,21136
20200421,1호선,동대문,10384,10391
20200421,1호선,신설동,13364,13406
20200421,1호선,제기동,16452,16675
20200421,1호선,청량리(서울시립대입구),19162,19222
20200421,1호선,동묘앞,7211,7631
20200422,1호선,서울역,36994,34911
20200422,1호선,시청,19521,19736
20200422,1호선,종각,35358,34479
20200422,1호선,종로3가,23508,22413
20200422,1호선,종로5가,20869,20665
20200422,1호선,동대문,9972,10056
20200422,1호선,신설동,13374,13272
20200422,1호선,제기동,15263,15669
20200422,1호선,청량리(서울시립대입구),18444,18444
20200422,1호선,동묘앞,6957,7401
20200423,1호선,서울역,37835,35886
20200423,1호선,시청,19648,19915
20200423,1호선,종각,36110,35100
20200423,1호선,종로3가,24219,22839
20200423,1호선,종로5가,21295,21297
20200423,1호선,동대문,10446,10385
20200423,1호선,신설동,13685,13570
20200423,1호선,제기동,16314,16829
20200423,1호선,청량리(서울시립대입구),19407,19121
20200423,1호선,동묘앞,7605,7929
20200424,1호선,시청,19650,19979
20200424,1호선,종각,36630,36677
20200424,1호선,종로3가,26096,25366
20200424,1호선,종로5가,22007,22158
20200424,1호선,동대문,10937,10933
20200424,1호선,신설동,14305,13942
20200424,1호선,제기동,17428,17741
20200424,1호선,청량리(서울시립대입구),20545,20502
20200424,1호선,동묘앞,7858,8191
20200424,1호선,서울역,42256,39856
20200425,1호선,서울역,23149,22675
20200425,1호선,시청,7572,7489
20200425,1호선,종각,17108,16119
20200425,1호선,종로3가,19873,19604
20200425,1호선,종로5가,15512,16021
20200425,1호선,동대문,9770,9577
20200425,1호선,신설동,8417,7776
20200425,1호선,제기동,14223,14862
20200425,1호선,청량리(서울시립대입구),17050,17003
20200425,1호선,동묘앞,10479,11164
20200426,1호선,서울역,17690,16629
20200426,1호선,시청,5304,5080
20200426,1호선,종각,11098,9666
20200426,1호선,종로3가,12800,11769
20200426,1호선,종로5가,7470,7393
20200426,1호선,동대문,7969,9075
20200426,1호선,신설동,6473,6419
20200426,1호선,제기동,9555,9797
20200426,1호선,청량리(서울시립대입구),12412,12295
20200426,1호선,동묘앞,11892,12314
20200427,1호선,서울역,39504,37592
20200427,1호선,시청,20048,20358
20200427,1호선,종각,35956,35448
20200427,1호선,종로3가,25763,24041
20200427,1호선,종로5가,22177,22377
20200427,1호선,동대문,10986,11265
20200427,1호선,신설동,13963,13849
20200427,1호선,제기동,17785,18403
20200427,1호선,청량리(서울시립대입구),20171,20278
20200427,1호선,동묘앞,7681,8241
20200428,1호선,서울역,40217,38527
20200428,1호선,시청,20583,21010
20200428,1호선,종각,37145,36283
20200428,1호선,종로3가,25543,23869
20200428,1호선,종로5가,22960,22991
20200428,1호선,동대문,11310,11429
20200428,1호선,신설동,13880,13811
20200428,1호선,제기동,18233,18922
20200428,1호선,청량리(서울시립대입구),20648,20476
20200428,1호선,동묘앞,8056,8453
20200429,1호선,서울역,44067,44758
20200429,1호선,시청,21030,21234
20200429,1호선,종각,38352,38096
20200429,1호선,종로3가,27336,25752
20200429,1호선,종로5가,23655,24109
20200429,1호선,동대문,11660,11739
20200429,1호선,신설동,14587,14327
20200429,1호선,제기동,18245,18740
20200429,1호선,청량리(서울시립대입구),21048,21010
20200429,1호선,동묘앞,8213,8693
20200430,1호선,시청,7208,6993
20200430,1호선,종각,18589,18361
20200430,1호선,종로3가,18218,17090
20200430,1호선,종로5가,15193,15394
20200430,1호선,동대문,10201,11086
20200430,1호선,신설동,7604,7085
20200430,1호선,제기동,13445,13874
20200430,1호선,청량리(서울시립대입구),15733,15836
20200430,1호선,동묘앞,9524,10064
20200430,1호선,서울역,23002,27445
20200501,1호선,동묘앞,8772,9589
20200501,1호선,청량리(서울시립대입구),17059,17496
20200501,1호선,제기동,14743,15200
20200501,1호선,신설동,8901,8472
20200501,1호선,동대문,11003,11647
20200501,1호선,종로5가,18099,18160
20200501,1호선,종로3가,20442,20029
20200501,1호선,종각,18057,17459
20200501,1호선,시청,8763,8287
20200501,1호선,서울역,25838,26496
20200502,1호선,서울역,25496,23653
20200502,1호선,시청,7179,6895
20200502,1호선,종각,15088,14638
20200502,1호선,종로3가,18601,17832
20200502,1호선,종로5가,14737,14964
20200502,1호선,동대문,10189,10335
20200502,1호선,신설동,8163,7819
20200502,1호선,제기동,13118,13607
20200502,1호선,청량리(서울시립대입구),16216,16016
20200502,1호선,동묘앞,10281,10987
20200503,1호선,종각,10987,9900
20200503,1호선,서울역,24008,19192
20200503,1호선,동묘앞,11274,11500
20200503,1호선,청량리(서울시립대입구),12325,12361
20200503,1호선,제기동,8686,9230
20200503,1호선,신설동,6189,6475
20200503,1호선,동대문,8619,9958
20200503,1호선,종로5가,7578,7751
20200503,1호선,종로3가,13107,11933
20200503,1호선,시청,5310,5076
20200504,1호선,서울역,36295,32641
20200504,1호선,시청,16066,16227
20200504,1호선,종각,28972,28827
20200504,1호선,종로3가,25708,24861
20200504,1호선,종로5가,21289,21855
20200504,1호선,동대문,11861,12485
20200504,1호선,신설동,12416,12460
20200504,1호선,제기동,16763,17211
20200504,1호선,청량리(서울시립대입구),19641,19336
20200504,1호선,동묘앞,7960,8466
20200505,1호선,서울역,21939,18331
20200505,1호선,시청,6019,5812
20200505,1호선,종각,13089,11803
20200505,1호선,종로3가,15373,14093
20200505,1호선,종로5가,13086,13430
20200505,1호선,동대문,9821,10686
20200505,1호선,신설동,6776,6550
20200505,1호선,제기동,11701,12320
20200505,1호선,청량리(서울시립대입구),13909,14154
20200505,1호선,동묘앞,8360,8856
20200506,1호선,동묘앞,8230,8753
20200506,1호선,청량리(서울시립대입구),20838,20599
20200506,1호선,제기동,17892,18512
20200506,1호선,신설동,14561,14673
20200506,1호선,동대문,11805,12213
20200506,1호선,종로5가,23802,23508
20200506,1호선,종로3가,27916,26078
20200506,1호선,종각,37886,36946
20200506,1호선,시청,20933,21433
20200506,1호선,서울역,42266,39805
20200507,1호선,서울역,43100,41078
20200507,1호선,시청,21533,21630
20200507,1호선,종각,38376,37759
20200507,1호선,종로3가,28502,26564
20200507,1호선,종로5가,23718,24031
20200507,1호선,동대문,11900,11906
20200507,1호선,신설동,14724,14620
20200507,1호선,제기동,18321,18675
20200507,1호선,청량리(서울시립대입구),21271,21105
20200507,1호선,동묘앞,8142,8769
20200508,1호선,서울역,49277,47873
20200508,1호선,시청,22254,21261
20200508,1호선,종각,39591,37368
20200508,1호선,종로3가,27185,25429
20200508,1호선,종로5가,23928,23279
20200508,1호선,동대문,11886,12054
20200508,1호선,신설동,15018,14728
20200508,1호선,제기동,17676,18098
20200508,1호선,청량리(서울시립대입구),21448,21915
20200508,1호선,동묘앞,8297,8713
20200509,1호선,서울역,25030,24042
20200509,1호선,동묘앞,4734,4908
20200509,1호선,청량리(서울시립대입구),13746,13908
20200509,1호선,제기동,10598,10616
20200509,1호선,신설동,7501,6976
20200509,1호선,동대문,8755,8310
20200509,1호선,종로5가,14350,14696
20200509,1호선,종로3가,17066,16689
20200509,1호선,종각,15364,15380
20200509,1호선,시청,7087,7205
20200510,1호선,서울역,22350,19383
20200510,1호선,시청,5581,5294
20200510,1호선,종각,11252,10025
20200510,1호선,종로3가,12897,11965
20200510,1호선,종로5가,7421,7758
20200510,1호선,동대문,8235,9438
20200510,1호선,신설동,6488,6446
20200510,1호선,제기동,9022,9445
20200510,1호선,청량리(서울시립대입구),13016,13067
20200510,1호선,동묘앞,10741,11042
20200511,1호선,서울역,41370,39268
20200511,1호선,시청,20507,20787
20200511,1호선,종각,37592,36372
20200511,1호선,종로3가,26489,24861
20200511,1호선,종로5가,22905,23001
20200511,1호선,동대문,11437,11711
20200511,1호선,신설동,14484,14550
20200511,1호선,제기동,17199,17575
20200511,1호선,청량리(서울시립대입구),20653,20391
20200511,1호선,동묘앞,7707,8215
20200512,1호선,서울역,39430,37614
20200512,1호선,시청,20886,21063
20200512,1호선,종각,36803,35893
20200512,1호선,종로3가,26040,24254
20200512,1호선,종로5가,22232,22390
20200512,1호선,동대문,11286,11329
20200512,1호선,신설동,13955,13748
20200512,1호선,제기동,16258,16739
20200512,1호선,청량리(서울시립대입구),19787,19645
20200512,1호선,동묘앞,7555,8124
20200513,1호선,서울역,39413,37208
20200513,1호선,시청,20966,21342
20200513,1호선,종각,37329,36498
20200513,1호선,종로3가,26392,24524
20200513,1호선,종로5가,22617,22659
20200513,1호선,동대문,11323,11373
20200513,1호선,신설동,14472,14233
20200513,1호선,제기동,16856,17198
20200513,1호선,청량리(서울시립대입구),20301,20185
20200513,1호선,동묘앞,8074,8485
20200514,1호선,동묘앞,7825,8149
20200514,1호선,청량리(서울시립대입구),20043,19579
20200514,1호선,제기동,16274,16879
20200514,1호선,신설동,14221,14396
20200514,1호선,동대문,11147,11223
20200514,1호선,종로5가,22776,22669
20200514,1호선,종로3가,25863,24089
20200514,1호선,종각,36559,35919
20200514,1호선,시청,20789,21013
20200514,1호선,서울역,40530,38263
20200515,1호선,동묘앞,5544,5968
20200515,1호선,청량리(서울시립대입구),18127,18108
20200515,1호선,제기동,14183,14119
20200515,1호선,신설동,13604,13546
20200515,1호선,동대문,10440,10440
20200515,1호선,종로5가,21901,21772
20200515,1호선,종로3가,24040,22866
20200515,1호선,종각,37670,36572
20200515,1호선,시청,20387,20444
20200515,1호선,서울역,43915,41585
20200516,1호선,종로5가,15606,15994
20200516,1호선,동대문,9905,9651
20200516,1호선,신설동,8609,8512
20200516,1호선,제기동,13201,13290
20200516,1호선,청량리(서울시립대입구),16476,16599
20200516,1호선,동묘앞,8860,9355
20200516,1호선,시청,7956,7980
20200516,1호선,서울역,23775,23464
20200516,1호선,종각,15885,15704
20200516,1호선,종로3가,19205,18212
20200517,1호선,동묘앞,11262,11709
20200517,1호선,청량리(서울시립대입구),12456,12492
20200517,1호선,제기동,8559,8904
20200517,1호선,신설동,6657,6642
20200517,1호선,동대문,8081,9076
20200517,1호선,종로5가,7404,7679
20200517,1호선,종로3가,12276,11214
20200517,1호선,종각,10506,9625
20200517,1호선,시청,5501,5326
20200517,1호선,서울역,20277,18612
20200518,1호선,동묘앞,6465,6808
20200518,1호선,청량리(서울시립대입구),18942,18821
20200518,1호선,제기동,15530,15858
20200518,1호선,신설동,13691,13934
20200518,1호선,동대문,10585,10858
20200518,1호선,종로5가,22452,21937
20200518,1호선,종로3가,24218,22841
20200518,1호선,종각,37285,35494
20200518,1호선,시청,20192,20151
20200518,1호선,서울역,39190,36958
20200519,1호선,시청,20687,20858
20200519,1호선,종각,36898,36245
20200519,1호선,종로3가,25095,23466
20200519,1호선,종로5가,21662,22028
20200519,1호선,동대문,10801,10654
20200519,1호선,신설동,13912,13584
20200519,1호선,제기동,15048,15180
20200519,1호선,청량리(서울시립대입구),18553,18439
20200519,1호선,동묘앞,6449,6761
20200519,1호선,서울역,38820,36762
20200520,1호선,동묘앞,8543,8941
20200520,1호선,청량리(서울시립대입구),21239,21180
20200520,1호선,제기동,17674,18272
20200520,1호선,신설동,14894,14811
20200520,1호선,동대문,11821,11924
20200520,1호선,종로5가,23819,23953
20200520,1호선,종로3가,27419,25744
20200520,1호선,종각,38362,37547
20200520,1호선,시청,21381,21659
20200520,1호선,서울역,40860,38438
20200521,1호선,동묘앞,8583,9057
20200521,1호선,청량리(서울시립대입구),21118,21014
20200521,1호선,제기동,17342,17923
20200521,1호선,신설동,14699,14582
20200521,1호선,동대문,11521,11949
20200521,1호선,종로5가,23925,23827
20200521,1호선,종로3가,27638,25508
20200521,1호선,종각,37482,37261
20200521,1호선,시청,21269,21685
20200521,1호선,서울역,42564,39660
20200522,1호선,서울역,46242,44092
20200522,1호선,시청,21313,21718
20200522,1호선,종각,38474,38002
20200522,1호선,종로3가,27683,26125
20200522,1호선,종로5가,24004,24205
20200522,1호선,동대문,11753,12081
20200522,1호선,신설동,15248,15270
20200522,1호선,제기동,17369,17873
20200522,1호선,청량리(서울시립대입구),21906,21864
20200522,1호선,동묘앞,8475,8827
20200523,1호선,서울역,27017,27040
20200523,1호선,시청,8901,8728
20200523,1호선,종각,19284,18237
20200523,1호선,종로3가,22048,21394
20200523,1호선,종로5가,17789,18203
20200523,1호선,동대문,10998,11013
20200523,1호선,신설동,9893,9633
20200523,1호선,제기동,14790,15307
20200523,1호선,청량리(서울시립대입구),18602,18732
20200523,1호선,동묘앞,11278,11921
20200524,1호선,동묘앞,9470,9753
20200524,1호선,청량리(서울시립대입구),12324,12144
20200524,1호선,제기동,7958,8198
20200524,1호선,신설동,6397,6412
20200524,1호선,동대문,7455,8628
20200524,1호선,종로5가,7306,7634
20200524,1호선,종로3가,12493,11569
20200524,1호선,종각,11006,10013
20200524,1호선,시청,5517,5497
20200524,1호선,서울역,20504,18477
20200525,1호선,서울역,43040,40236
20200525,1호선,시청,20946,21123
20200525,1호선,종각,38459,37669
20200525,1호선,종로3가,27175,25227
20200525,1호선,종로5가,23631,23914
20200525,1호선,동대문,11672,12037
20200525,1호선,신설동,14939,14959
20200525,1호선,제기동,17572,17990
20200525,1호선,청량리(서울시립대입구),21408,21401
20200525,1호선,동묘앞,8080,8492
20200526,1호선,동묘앞,8017,8332
20200526,1호선,청량리(서울시립대입구),20899,20851
